English	Inglês
1711975334	That's it.
3450358	Uh, now what?
878608500	That's it, I think.
369453272	Fácil.
1519662815	Está feito.
198083130	Tudo feito.
230799163	No problem.
452328337	Okay, what now?
2057854222	Heh, that was easy.
310162947	Feito? Feito.
667426076	Okay...
1935779871	Okay, they're down.
1852058158	I live for this.
1387419723	There goes another.
1332116681	Hmm, not your lucky day.
770656415	Oh, I needed that!
811686421	Heh, whoops.
1206303774	Uh... Sorry?
557412956	Bad luck, friend.
650886594	Who's next?
650787402	You stay down.
1455720754	Bedtime!
2089910937	Oh, I needed that!
1618737351	Can't stand up, eh?
654206766	Out of my way!
640577126	Go to sleep.
1542097180	Heh, bedtime.
1673228552	Hrm... Still got it.
1727695638	Just stay down, okay.
1103862048	...!
1782786920	...! Hey! Who was that?!
1258989165	...! That all you got?!
1588416986	...
1449735250	Looks bad, amigo...
738876371	...!
2002690239	...!
1324344459	...!
641362319	...!
1649684849	...
661985394	...
1473398606	Oh ho ho, bring it on, punk.
1467638822	All right... Wanna try that again?
1272052373	Ugn... Real funny, amigo.
748975499	Ugn... What gives?
802273558	...! Huh? Oh, right!
1487773027	Heh heh, that tickles.
1319925661	What's that for?
1508323024	Uhh, okay.
1250847421	Heh, feels funny.
1793463481	Heh, that tickles.
1530986113	Huh? What?
1823138492	Who's doing that?
1590218207	Almost got us.
132679273	Idiot. Dumbass.
101563422	Gotta take care of him.
1900726852	I hate swamps...
387995025	She's hurting too. 
1162014817	Damn idiot...
173980752	Gotta find him...
1252697643	We're partners...
1904031594	That's it for DeVitt.
1082986022	Oh, she misses him.
374551834	Heh. Doc, you idiot.
287515230	Been too long.
1057670608	He's gonna do it.
629233623	I need a vacation.
1273982516	Bianca?
239428708	I miss you, my love.
949991015	Bianca, return to me.
782101714	...!
1998380965	Come to Hector.
1347339730	This is nothing.
1256111026	...! Ugh.
235460780	Ugh, come here.
362625999	Hrm, no problem...
24503883	And another one.
1982213864	I got plenty of room.
152480733	Two's better than one.
874465571	Yeah... I can take two.
971184415	Yeah... I got it.
1172827436	Hrm... Steady...
578022143	...!
173665086	This is nada.
166695025	Ah, good spot.
182301127	...! Whew.
29300333	...! My head.
1723331483	Good. Give me a second.
1435389838	Don't move, amigo.
1598955218	I'll make you good and cozy.
1550452129	Heh, sleep tight.
625375198	Don't move, friend.
2092017950	Yeah... That'll hold...
788238649	Hrm, keep still...
933667148	...!
780681512	...!
289324150	...!
281415118	...!
470782866	...!
26237672	...!
1933311844	...
400469358	...
1337021678	...
1303449574	...
743995481	...
2097049521	...
1159855655	Quem precisa de um corte de cabelo?
466784557	Hora do machado.
2134918377	Estou com vontade de cortar.
558071487	...!
1230163587	...!
782585676	...!
642190508	...!
467719832	...!
715726070	...!
2145536981	Oh, estou ansioso por uma briga.
1072026535	Então, quem quer ser o primeiro?
399853762	Deixe-os para mim.
1306910682	Já escovou os dentes com uma marreta?
1124824514	Heh, venha para Hector.
400530881	Quem quer tentar?
1684965429	Aí vem o martelo.
969538124	Ainda posso levá-los ...
1382310737	Hum ... Deixe-os para mim.
1901170403	Bah, venha para Hector.
1969492152	...!
1747988784	...!
1381216359	...!
974800483	Vamos atrair alguém.
891984629	Hora de fazer barulho.
721056351	Vou usar minha voz cantando.
251168187	Tape seus ouvidos.
110265755	Hmmm, lábios secos.
1803648594	...Hombre!
379582184	...Por aqui!
256125331	...Yoohoo.
920161108	...! Ah, merda.
1459691392	...! Hrm, hombre!
124316011	...! ...Minha cabeça.
530325714	Quanto mais melhor.
1508511952	Lá vem eles.
834403941	Está ficando um pouco cheio aqui.
1895958332	Hã? Mais de um.
977078008	Claro... Quanto mais melhor.
1702610447	Hora de usar Bianca.
837498010	Parece um trabalho para Bianca.
265050657	Bianca está pronta.
33696007	...Quase pronta...
2052049174	...Só um segundo...
1748235772	... 
612422343	Lá.
437100548	Tudo pronto.
1596136557	Ela está pronta.
1234721860	Boa gorota.
156554737	Confie sempre na Bianca.
130483807	Ela ainda conseguiu.
989985357	Merda, onde está Bianca?
55254118	Bianca está me esperando.
843497225	Eu preciso pegar a Bianca!
994616390	Lá está ela!
2031935518	Ela parece pronta para mais.
1408150042	Bianca voltou para mim.
1189195007	Hora do ancinho.
1442502761	Ancinho pronto.
90334172	Hah, certo. Essa coisa.
294087789	Hora de ... essa coisa.
460272333	Você não é a Bianca.
621188342	Hmmm... Talvez...
1312734082	Como isso... Yeah.
813342031	Hmm... Bom lugar.
254897708	Isso poderia funcionar ...
957960066	Hmm, como isso?
2037676659	Isso poderia funcionar ...
1507768051	Bem aqui... Hmm.
1701562827	Pronto.
519616382	Tudo pronto.
1207039928	Bata neles.
1023349715	Pronto, eu acho.
348270276	Bata neles.
614102221	Uh, Tudo pronto.
1020944915	Hah! Bang!
1552470216	Heh, boa noite!
982298988	Oh, isso deve doer.
181417726	Heh, nada mal.
1333394758	Hmm, isso deve doer.
1884611526	Faz sua cabeça doer.
2122541859	Ei, onde está o ancinho?
2119985986	Ei, onde você foi?
610307250	Não tem o ancinho.
1009892254	Uh... Where's the rake.
1446488602	Hrm, where'd you go?
210440527	Uh... Lost the rake.
1076543859	Heh, found it.
1254045471	Better keep hold of you.
1214689864	You're mine.
866566272	Hrm, found you.
826916199	Still need you.
1134295938	Hrm, mine.
394425750	This is mine.
375164930	I'll take this.
329741383	Oh that’s nice!
1903918795	I'm full.
1001504622	I got enough.
1420548068	I'm fine.
1665737228	Let's get loud!
200778838	Ready when you are.
850609924	Say hello to this beauty!
1246428347	Hah! Got one!
1758776124	One down!
503697570	Next!
1053830907	Hah! You see that?!
1203058366	Yes! Hahaaaa!
930502651	On a roll!
2119893986	My last shot.
201316300	I'm almost out.
172763044	Oh no, I'm out!
1931814842	Heh, who needs guns?
1401465377	Now I'm thirsty.
364131989	Just a sip.
1132678674	One for the road.
919366449	One for me...
1747943942	Oh, I need one.
63588442	Can't get any more hungover.
916216833	A little pick-me-up.
2099940469	One against the headache.
2105176931	Thanks Doc.
2012563396	Appreciate it, Doc.
629545898	Nice job, Doc.
2015568614	That hit the spot.
1897357532	Keeps you warm.
2070862391	...Hic!
397025085	...I needed that.
221561013	...Ah, good.
133927167	...Heh heh.
1371397740	Little more can't hurt.
561535069	...Hic... Ugh.
638763262	...Ooh.
1956393684	...Whew, dizzy.
1595148081	...Hmn!
1915240785	... ...!
997375335	What's that... Tastes funny.
558598886	Hmm... I feel great.
869625814	Huh... Yeah, not bad.
342970236	So, uh, what now?
1775667351	Heh, look at that fuse go.
2059003475	Light the fuse, and then...
363477709	Catch!
217093870	Hah hah!
521512478	Hey assholes!
69951670	Oh, nice.
1055002501	Mine.
1091963526	I have it.
1866129302	Good find.
35197261	Hey. Money.
494724164	That's a lot of money.
1788848025	Sure. It's mine.
1816583177	See ya.
1923523671	Bye bye.
135242026	Let's try Doc's way.
84246857	Got an idea...
1323212137	Uh, all right...
850532773	Reminds me of Doc...
1344130215	We got fire.
218178323	Nice flame.
795116120	Hah!
594023147	Catch!
501135140	Lights out.
578752190	Can't burn our cover.
1031947388	Hrmm... Dropped it.
1529253350	Fuck. Dropped it.
72645431	Right, where was I...
1920112592	Heh, like I was saying...
446136274	What were we talking about?
990991379	Hmm, where was I...
1545330114	Uh, lost my thought... Ah!
1911150900	Hehe, that tickles.
2124480034	Heh, all right enough.
548118344	Ah, Bianca. How are you doing, my love?
1188219175	Me? Nah, don't worry about me.
311820558	Yes, I missed you too last time we parted.
1713768802	But you know, I always come back to you.
986645499	What's that look? What? You think I have another woman?
1141051141	Never! There is only one for me, and her name is Bianca.
369227646	Yes. You know I'm always there when you need me.
1891325985	Hmm, speaking of which, I think you need oil.
1685218522	Ugh... What's that?
981797687	Oh yeah, that feels good.
2050070219	Hmm... More to the left.
1582358394	Ah... That's the stuff, he he.
952323616	Someone call for a doctor?
1012396517	We got places to be.
940404262	I got the tools for the job.
2016253612	Not sure I trust this.
236690581	Shall we continue?
624414689	I wouldn't worry just yet.
357539524	I'm listening.
1364033839	Let's keep it civil.
1220998962	We won't be noticed.
1805240785	No need for violence here.
1112056591	Gotta love bandits.
1916818303	Ambush right on schedule.
1157287233	I usually work alone.
1969037129	Leave their boss to me.
1433941817	Not sure where this is going.
1197594443	You better have a plan here.
2021248107	Another day, another hunt.
1480722301	This is more like an invasion.
996185450	It's my kind of battle.
82340255	Never minded the dark.
475261043	The storm has arrived.
1453211189	You got me for the day.
773959017	Everybody remember the plan?
773014088	Should have prepared some dynamite.
575416765	Property of the DeVitt Company.
1579480194	Have to adjust for wind up here.
337676197	Goddamn headache...
875032120	Gotta mix me a remedy later.
587404274	Not sure how we got here.
1113855705	All kinds of vermin out here.
2046812905	Looks like an organized ambush.
1386667788	Who the hell is she?
1065345587	Let's get this over with.
114733381	Are we playing detective now?
1132401272	Lots of DeVitt men around here.
311342610	Don't try anything funny.
1637870540	Not a bad place to defend.
967051176	The Queen's Nest. I'll be damned.
825337169	Quite the base of operations.
1986761098	This business has gone on for a while.
1489543067	So that's what the company's doing.
567002511	We're leaving now.
163795993	We only got one chance.
85488484	Keep your head in the game.
10084464	I won't go down so easily.
456084721	Enough. We're leaving.
814916136	Shame that bounty's worth nothing.
1800335542	Not all day you take down a legend.
1311002414	Gotta grow my reputation.
1628068474	We make quite the outfit.
2023472952	I'll follow the plan.
1149202878	Hmm, where to?
1107333237	Let's find a good spot.
529271214	Gotta hide this one.
106322557	My arm's getting tired.
1713765855	Let's keep moving.
654617766	I smell trouble.
141907643	On my way.
1249216033	Hrm, okay then.
2125029863	Understood.
707508975	It'll cost you.
479411224	Straight through hell.
1742092790	We'll see.
223802413	Well, all right.
2082182042	Just what I had in mind.
1122590453	No objections here.
291711218	I got a feeling about this.
730047840	My thoughts exactly.
513714958	Nice and calm.
810590143	Oh, sure.
490000932	Got no problem with that.
986010538	Let's go for a stroll.
945207376	I've been through worse.
1323104561	All right, I'll follow.
651706682	This is only temporary.
1103702807	Let's keep our distance.
121739491	Don't get in the way.
2058370182	I can handle that, thank you.
2055514305	Let me take care of that.
709753764	Let's stay clear of the lights.
746914284	You get what you pay for.
844567954	One by one.
1657074579	That whiskey has my name on it.
915859311	Reminds me of the war.
258071440	You're the customer.
1520486734	As you say.
1778803520	Going with the plan.
821360987	An eye for an eye.
867901267	I'm for a change of scenery.
420809811	This is no man's land.
796236413	Let's make them regret their decision.
1586465826	You can't trust anyone here.
1772466000	Better watch your back here.
2146434607	After this, we're even.
1543920592	Still got my eyes on you.
507109845	Let's cut to the chase.
10096625	This Wayne better deliver.
1132022842	Can't believe she's dragged me into this.
627638010	Guess I'll never work for DeVitt again.
189930149	I don't much approve of slavery.
495580398	Better not fall behind.
898476923	Follow the plan.
1875292781	No mistakes now.
1742175302	Now or not at all.
474668885	Don't screw this up.
312657351	Let's close this up.
2050034621	Sure. I'm in a good mood.
635452075	Here we go again.
767019106	Let's give Cooper his shot.
1868312053	Better stick to the plan.
2003507573	Understood.
318065834	Heading there.
2091381647	Let's drop this one off.
122322793	Out of sight, out of mind.
1063663712	I can't say I like this.
1322436086	Not the most thought out plan.
244920588	This will end poorly.
1350598312	Don’t like it.
327982502	Beg your pardon?
53457678	I strongly object.
1625832902	I refuse.
1115160473	That's a bad idea.
1911831811	Não, por aqui não.
1997734296	The path is blocked.
1282408597	There's trouble inside.
920220359	That would be stupid.
1885169536	Too much company in there.
1368880829	I need my tools for this.
1194508722	Locked. I need my tools.
1621442666	Simple, if I had my tools... 
507965449	This needs a bit longer.
611789502	This isn't ready yet.
1739218102	All in good time.
743199918	Seems like I've run out.
1466592899	I need to restock.
891806110	From nothing, comes nothing.
408832323	All settled.
92278461	Just as planned.
1751314002	Not a problem.
1505360830	It's done.
523620941	Worked out nicely.
805450784	Ready on my end.
1047783190	See you in hell.
136529701	Don't take it personal.
1688540636	They're gone.
1306489412	Meat for the vultures.
923714967	You'll be out for a while.
624315767	Don't worry, you'll live.
815363028	Like the doctor ordered.
117057321	Works like a charm.
1898338655	Might have to tweak the formula.
450403292	They say sleep is the best medicine.
1350167292	...!
1456445083	...! More work for later!
952822456	...! This doesn't look good!
676905047	...
549406239	Bad day for dying...
207838739	...!
106545912	...Sonofabitch.
1182606899	...!
819539142	...!
406145121	...
120408397	...
15031501	...Hrm, amateurs.
1453264637	...I'll remember that.
772328580	...That was unprofessional.
2009660243	Is that a joke?
1092982320	Hey now!
1875591724	I'm losing my patience.
598753243	Can't get distracted.
1437028776	Am I hearing something?
461267854	This better not be her.
806810347	No. Ridiculous.
