English	英語
213539764	あったわ... まだ葉っぱは十分新鮮ね
1761626187	クーパーとケイトの持ち物はどうなった？
2037177346	私の袋の中だ
1680928210	目立たないよう行動しよう。不要な争いは避けたい
1334023768	慎重に行け
872089983	よし、鉱山トロッコを
282395675	昼食の時間か
925958440	...うーん、豆か
583741473	あたしも暖かい食事が欲しくなってきたわ
1066933449	そんな時間はないぞ
147356723	トロッコだわ、ドックの指示した通りね
486357128	よう、ドック、トロッコだぜ
1592873871	どちらかがトロッコを押すとしよう
1144938845	最高ね
1716104162	まだトロッコが必要だぞ
929155596	おい、トロッコを忘れるなよ
241452100	ねえ、トロッコはどうなったの？
933936963	ううはぁ... これでよし
1162401160	ううはぁ... 何が軽いトロッコよ
1992285649	ふぅ... 簡単だな
304649958	おう... さて、どうしようか？
880749737	ここからどうするの？
906973344	線路を切り替えないと。レバーを使え
16619315	これでよし
1056984587	うまくいったわ
751886073	次の停車駅は、クーパーとケイトだぜ
1705464109	なんでもいいが
737916266	小川だ
1149090533	おっ、小川だぜ
490839473	あいつらここであたしに選鉱なんかさせて
257591643	その件についての苦情はクーパーに言うことだ
1995265388	炭鉱だ
1732852213	炭鉱を通れってこと？
349144287	があ... ここでトロッコを押すのもこいつが最後だぜ
889883823	それでも、川で選鉱するよりはマシよ
1740639474	その調子だ
1659033132	進め進め
1496730585	まだ先は長いわよ
364715046	しっかりしろ
105590931	相変わらず厳しいわね、ドック...
1957716404	楽しくなってきたぜ
992856966	ここまで来られるとは思ってなかったわ
1955750412	まだ終わっていないぞ。急げ
1164112676	こんなこと早く終わらせたいわ
853281247	それは私も同感だ
1701080708	石切場だ
1203525766	石切場が見えたぜ
105902143	気の毒な人たち。みんなどこから連れてこられたのかしら
1955909627	私には関係のないことだ
303214725	なんでそんなことを言うのよ、マッコイ？
2120924583	私の関心はここから出ることだけなのでな
931207961	家に帰りたいよ
410687283	うう、背中が
2042784179	喉が渇いた
1214247506	もう我慢できない
73144754	疲れちまった
974745439	こんなとこにいたくない
2006975240	クソどもめ
1562693169	腹が減った
991631486	こんなのフェアじゃない
230285399	鞭で打たれるのは嫌だ
298285414	目まいがする
847466416	全然終わらない
601174856	忌々しいデヴィット・カンパニーめ
1496956927	どうもありがとう、旅の人
756661453	私の邪魔をしなければそれでいい
1810550559	隠れてろ。ドカーンて音がしたら逃げるんだ
788094147	これから門を爆破するわ。それまでここで待ってて
292568247	分かった
528986580	クーパーとケイトよ
159653377	あいつらが見えたぜ
1081918118	檻があったぞ
1946844100	ピッキングしよう
513353119	言いたいことがあるなら、言いなさいよ
1408733202	今言う価値のある言葉などない
1374245676	行儀が悪いからお仕置きされるんだぜ
900880699	そこは気持ちいいかい？
978215797	あんたが俺を出してくれるなんて驚いたな
795095938	君の持ち物だ
402906484	ああ、礼を言う
123389086	マッコイ、ここから出して
314588434	これは君の持ち物だな
1361774041	ここから出ましょう。もうこんなところはウンザリよ
880777560	ヘクター
174451128	クーパー
1799230920	話は後だ
351677477	だな
846142708	ぐっ...くそっ
1826544707	ゆっくり歩くしかないな
245698559	これからどうするんだ？
349376903	あなたは黙ってて、作戦はもっと賢い人に任せておきなさい
1193466608	ああ... そうだろうな。俺はついていく
526041900	はあ...
1150084086	おお...
318572992	あの樽にはまだダイナマイトが入っているな
1914256320	つまり、トロッコなんて必要なかったってこと？
895806806	いや、トロッコは必要だ。だが、これは道を開くのに役立つかもな
257922434	あそこだな
1369993607	やっとね...
148106665	私が狙撃しよう
605008668	まだ、クーパーとケイトを逃がさなきゃだぜ
87181883	待て、他の連中を助けねえと
294584919	ダメだ、まず他の連中を助けようぜ
1710937578	まだだ、他の連中がまだ閉じ込められてるぜ
1586099081	よし、外に出ようぜ！
1302353218	*欠伸*
1481639880	ふがっ！
1641689256	大人しくしろ
815690801	次の駅はどっちだ？
1520189872	...道を下って... 数マイル...
1444952461	ふんっ！
757917807	ご苦労だった
1469280115	落ち着きのない人ね、ドック？
414423421	おっと、機嫌が悪いみたい
170833790	まあ気持ちは分かるけど
398258641	生きて出られた... そうよね？
1464183184	ええ... よかった...
2067100331	よっしゃ、アミーゴ、一休みしようぜ
140528692	とにかく、今は少し休みましょう。
2137458313	ここまでだな
228112047	何するつもり？
140857790	悪いが...
1512706557	...私はこの辺で引かせてもらう
146657652	冗談でしょ！
1643751326	一緒にあんな窮地を切り抜けてきたのに？
267919344	そうだ
736689095	それに、窮地に陥ったのは誰の責任だ？
1697823096	あらあら...
169205430	あなたにも良識の欠片くらいはあると思っていたのだけどね、マッコイ
1110419048	未だにそんな幻想を抱いていたのか？
730467693	
245988194	
1504806746	
765293290	
551926221	
1904747428	
1953153072	装備を取り戻す
2013642566	仲間の道具は上のキャンプに保管されている。囚人は立ち入り禁止だ。
8469579	ヘクターの装備
1153542495	木箱からヘクターの装備を取ろう。
712349743	マッコイの装備
704782047	木箱からマッコイの装備を取ろう。
789078812	イザベルの装備
267005513	木箱からイザベルの装備を取ろう。
1347083076	仲間を解放する
2008741532	クーパーとケイトが檻に入れられてしまった。マッコイで鍵を開けて、彼らを解放しよう。
1199039024	クーパーを解放する
472209626	マッコイでクーパーの檻の鍵を開けよう
1035068155	ケイトを解放する
115075245	マッコイでケイトの檻の鍵を開けよう
1538004971	正門を吹き飛ばす
1142209649	鉱山トロッコを正門の前まで運んで爆発させよう。
468192995	鉱山トロッコを押す
985713034	正門に着くまで鉱山トロッコを押そう。
913558866	鉱山トロッコを確保する
230899577	ヘクターが鉱山トロッコに火薬を詰めた。爆発させて脱出するのに必要となる。
1895933195	ダイナマイト
555230222	ダイナマイト樽からダイナマイトを取って投げることができる。
1434484342	脱出
1300292726	出口で合流して一緒に脱出しよう。
1724821859	ガトリングトロッコを取る
1316986356	ガトリングトロッコを取る
986125265	ガトリングトロッコを取る
1391960216	ガトリングを展開したら、再び収納するまでトロッコは動けなくなる。
