English	Anglais
1112937803	Au moins, je sais toujours viser.
1034167158	Pfiou. Je les ai eus.
1809840886	Foutus gros bras de la Compagnie.
195100532	Au moins, ça, ça fonctionne toujours.
310277554	Il y en a toujours d’autres.
1564345485	...!
147460512	...! ...Quelle impolitesse !
2014272518	...! ...C’est pas comme ça que je voyais les choses.
391155267	...
1638672413	...!
1917055251	...!
930397428	...!
1052270846	...!
1919483398	...
1690941373	...
991378434	...Fais attention avec ce truc.
1667136463	...Quelle impolitesse.
1306860800	...C’est vraiment un coup bas de ta part.
1906678411	...T’as pas envie de faire plus attention ?
1200035356	...Ça a vraiment pas arrangé ma migraine.
1408873436	...C’est pas drôle !
362744205	...Bon sang.
744569691	Ah ! Hé !
673792462	C’est quoi, ce délire ?
2131119447	C’est vraiment nécessaire ?
1030618357	Drôle de sensation.
1689531370	Quelqu’un me regarde.
148219412	C’est elle ?
674560741	Sors de ma tête, ma belle.
776871806	C’est qui, elle ?
1918910746	Il y a quelque chose qui ne me plaît pas, chez elle.
601932199	Elle a un secret.
1844246658	Où tu es parti ?
1395122012	Je te retrouverai, un jour.
1585686563	On reviendra ici ensemble.
849946144	Comment il a pu faire ça ?
1793419407	J’ai eu tort.
187192282	Je dois rentrer chez moi.
258283	Regarde-le un peu...
1149227829	Il y aurait de quoi oublier...
14310999	Ça me plaît.
1994092423	Le grand final.
2110023124	Tous ensemble.
1852015232	Pour John.
185961049	Viens par là, toi...
1198038863	Tout doux...
2090504760	Bon... c’est parti.
1938421956	Oh, mon dos...
890696360	Plie les genoux...
1686477158	Viens par là...
194213337	...!
76708393	C’est bon...
1796816101	Et voilà...
1659157242	C’est fait...
1426623472	Pfiou...
1682967462	C’est parti... Ha...
193931416	C’est fait... Bon...
420660211	Pfiou... Contente que ce soit fini...
828947015	...!
1317680175	Là...
449063833	Tiens-toi tranquille.
1433016217	Je te conseille de ne pas faire de bruit.
1174254397	Bien ficelé... Parfait.
1885291362	J’espère que ça tiendra...
165933546	Te plains pas, t’as de la chance de pouvoir t’allonger.
1443058351	Reste là.
717847113	Au suivant.
1761715981	...!
991499024	...!
269029606	...!
1356702144	...!
201595858	...!
805283612	...!
2120483652	...
339127543	...
1077681253	...
1023814695	...
1138947851	...
712408993	...
389191739	Je sais où frapper.
427099378	Je vise bien.
1664261576	Achevons-les.
2095840530	Désolée pour la migraine, mon chou.
1451964675	Là où ça fait mal.
703606557	Accroche-toi, ça va piquer !
273430395	Je vise toujours bien.
475937262	Hmm, là où ça fait mal.
1151252821	Hors de mon chemin.
1878605436	Encore un !
1916783235	...!
2116645565	...!
1964411996	...!
950257491	Je vais les faire éternuer.
102466052	On va devoir faire vite.
1190545045	Prête...
1913501032	Je suis prête.
58030253	Aveuglons-les un instant.
1315031385	Ne t’inquiète pas, c’est inoffensif.
223504785	Juste un petit éternuement inoffensif.
461128408	Ça, c’est mon genre de sort.
948423270	J’ai encore ça.
1506980286	Voyons si je sais encore viser.
2114110731	J’ai encore des fioles.
1820308513	Prépare-toi.
189626911	Ne lambine pas, maintenant.
1641559203	Bon voyage.
608647102	À tes souhaits.
363350903	Gesundheit.
1153277522	Sincères salutations.
1018570693	Essaye, tu vas adorer.
1911555171	Surprise.
130428194	Prends-en une.
705266985	Renifle ça.
365383026	Allons-y.
2046173492	Prête...
1037675618	J’espère que je vais l’atteindre.
1800517617	Ça me paraît pas mal.
39605622	Je crois que ça marche.
106918267	Dépêchons-nous !
1002860428	C’est le moment.
1297469761	Allez !
443839895	Changement de tenue.
1473999380	Enfilons ça...
14549471	Une minute.
2015558571	Changeons de garde-robe.
1047003835	Retourne-toi, une minute.
1091247046	Un peu d’intimité, s’il te plaît.
1957341210	J’aurais bien besoin d’un changement de tenue...
324330084	On ne regarde pas la dame, compris ?
951399271	Et n’essaie pas de me reluquer en douce !
1595108438	Tu connais la routine.
832262810	Je trouve qu’elle me va bien.
1666296008	De quoi j’ai l’air ?
473048294	Je suis prête à sortir le grand jeu.
1223758613	Elle me va comme un gant.
1319296243	À votre service.
1638406639	Pas mal, tu ne trouves pas ?
576486056	Je suis prête à faire mon entrée.
132539708	Dis-moi que j’ai l’air convaincante.
143713189	Ah, c’est mieux.
1541462001	Et c’est reparti.
598923841	Encore une fois... 
442746241	Je ferais mieux de trouver des vêtements, d’abord.
1114639394	Et puis-je te demander avec quoi ?
1966880744	Je devrais chercher un déguisement.
1016397194	Trouve-moi des vêtements propres et je suis partante.
820820370	Oh ouais... Allons trouver un déguisement
1691910552	Je n’ai qu’une tenue.
1010657167	Je dois me déguiser, d’abord.
66991382	Ça fera joliment l’affaire.
739092153	J’adore cette couleur.
1652858069	Je vais me débrouiller avec ça.
554143011	C’est tout ce dont j’ai besoin.
158179416	C’est parfait.
1027987776	C’est pas trop vilain...
180468776	On dirait que ça me va parfaitement.
312759435	Presque les couleurs que j’aime.
1765608411	Ouais, ça fera l’affaire.
1328000473	Ce truc est vraiment torride.
204105715	Faut que ça marche.
1318402913	Ça, ça marchera pas.
1479660222	Ça me paraît franchement suicidaire.
305564457	Allons les éblouir.
70898988	Je vais jouer la charmeuse.
791004134	Je vais laisser faire mon charme.
1152256895	Tous les regards sont sur moi.
761927444	C’est l’heure d’entrer en scène.
1982189293	Okay... Regardez-moi, vous tous.
1687911845	Je vais faire de mon mieux.
1963125653	J’espère que j’oublierai pas mes répliques...
1421936764	Je m’en doutais.
1548183629	Ma spécialité.
1801616422	Hé, mon chou...
1334074799	Je me demandais...
1543296166	Hé, bonjour, beau gosse...
1985225836	Je peux te poser une question...?
679393532	Oh, comme tu es mignon, toi...
1961722208	Tu as une minute ?
1587857238	Hum... Bonjour, mon chou.
325937203	Hrm... tu as une minute ?
126791588	Hé... Hé, beau gosse.
1370530946	Laisse-moi... Laisse-moi te demander...
987114540	Tu as une minute... ou trois ?
1829461259	Dis-moi, j’ai une question...
470359422	Hé, toi !
216961466	J’ai une question à te poser.
1200344626	Hé. C’est toi que je regarde, ouais.
1631059046	Toi. Oui, toi.
1088628230	T’es assez malin pour parler ?
1321922364	Qu’est-ce que tu dirais...
402309028	On pourrait peut-être...
2060657383	Un beau gaillard comme toi...
1830809169	Tu me donnes des idées...
1476482307	Tu as quelque chose de prévu, maintenant ?
576581618	Tu vois quelque chose qui te fait envie ?
1950379146	Je pourrais t’en faire voir tellement plus...
880002684	Ça, c’est rien, mon chou...
271587996	Ça te dérange, si je m’appuie un peu sur toi ?
1929328415	Non... Ne t’inquiète pas, je vais bien...
986936502	J’ai quand même pas l’air fatiguée, si ?
2071385736	Désolé, mon chou. La nuit a été rude.
732043912	Alors... comment se passe ta journée ?
1089942960	Parlons simplement...
832466236	Oh, encore une chose.
892417888	Tu ne t’en sortiras pas si facilement.
648944505	J’en ai pas encore fini avec toi.
788277731	Je sais ce que tu penses.
123778068	À plus tard, mon chou.
1314560198	À plus tard.
1266898621	Ravie d’avoir parlé avec toi.
1984119015	À plus tard, mon chou.
540417029	Il faudra vraiment qu’on se revoie un de ces jours.
2054638517	Passe une belle journée, beau gosse.
1900077739	Hum, il faut que j’y aille.
1805762260	Heu, ouais. À plus tard, mon chou.
1193551908	Okay... Désolée, mon chou.
1604322273	C’est tout pour l’instant.
308272455	On en a fini, ici.
879817673	J’ai autre chose à faire.
1995117937	Quelle impolitesse.
19993541	Dommage.
778388991	Comme tu veux.
2053637367	Ça a pas marché.
1899824715	Ça valait le coup d’essayer.
2074287388	Ugh... Quel rustre !
552665933	Parfait... Comme tu voudras.
859789431	Bon sang.
160715481	Bon, ça n’a pas marché.
480058997	Je vais les amener vers toi.
1505379178	Je sais ce que je fais.
1419350935	Attirons-les, alors.
1769684326	Regarde et prends-en de la graine.
794024044	Offrons-leur un beau spectacle.
1375464611	Tout ce qu’il faut, c’est un regard.
1628697933	Au doigt et à l’œil.
1576611824	Je vais les rouler dans la farine, t’en fais pas.
1097583231	Il suffit d’un regard.
1290667270	Je suis la meilleure.
1787044113	Je vais les rouler dans la farine, t’en fais pas.
1146276303	Les hommes sont tous les mêmes.
1992257842	Cette partie commence à me lasser...
227699788	Finissons-en.
28435139	Et si on allait dans un endroit plus intime, toi et moi...?
1745738872	Suis-moi, mon chou...
127331203	Et si tu me raccompagnais à ma chambre...?
873146459	Par ici, mon chou...
937081373	Reste tout près de moi...
215443913	Viens. Je connais un endroit...
1081853101	Rien que toi et moi, beau gosse...
685622088	Ne manque pas ta chance, mon chou...
977642088	Et si tu venais un peu avec moi...?
2138465537	Par ici... je crois.
2098161898	Hmm, si on trouvait un endroit calme ?
307252194	Et si... on allait s’installer là-bas ?
1412980485	Tu aimes te faire fouetter ? Suis-moi.
1427299912	Ne me fais pas attendre.
571595576	Je te conseille de ne pas t’éloigner.
296760591	Ça, c’est pour moi... et merci bien.
1445953918	Volontiers.
962576577	Ça devrait m’être utile.
1811215141	Hmm. C’est utile.
1952591630	Mhm. Ça, c’est pour moi.
1140395947	Je l’ai. Allons-y.
2075913982	J’ai besoin de ça.
1758561620	J’ai tout ce qu’il me faut, merci.
1773814938	Je peux pas en emporter plus, pour l’instant.
1054888099	Je suis pas un dépôt de munitions !
317785065	J’ai tout ce qu’il me faut.
2130261075	Je peux pas en prendre plus.
583058565	Dernier recours.
1051398071	Il faut vraiment que ça fasse une différence.
1230429540	Élégante et discrète.
81751853	Facile à cacher.
146878302	D’accord. Plan B.
2125952053	Une fin violente...
1611091643	Je manquerai pas ma cible.
252225449	Je m’en occupe.
750573089	Hors de mon chemin.
1303166160	Dernière balle.
1308464588	Je suis presque à court.
660048249	Je commence à manquer de munitions.
1745787008	C’était le dernier.
2007805245	Presque à court.
1790233368	Ça y est. Le spectacle est terminé.
1453647277	C’était ma dernière.
1223945527	C’était ma dernière balle.
2071901209	Je suis à court.
756818592	Je me sens revitalisée. Merci.
1812389110	Merci beaucoup, Doc.
1352375396	Ce sac contient des miracles.
608402710	Ugh... Ça me rappelle celui de mon oncle Ian...
1047410195	Tu as un estomac en acier, Hector.
1178224883	Trop fort à mon goût.
1565011293	Pas mal... Ça me rappelle la maison.
1344645820	Merci. J’en avais vraiment besoin.
412495716	Ça aide à garder le moral.
2059132411	Quoi que ce soit, ça ne fait pas de mal.
727566163	Un peu inhabituel, mais merci.
489665932	Qu’est-ce que c’est ? C’est bon !
161830087	La mèche est allumée.
1967034732	C’est l’heure du spectacle.
292659958	Une explosion, chaud devant !
2027395105	Bon voyage !
1243911666	À plus tard !
18852996	Mieux vaut faire gaffe avec ça !
577456296	Quelqu’un a perdu sa bourse ?
624301229	Je vais quand même pas laisser ça ici, non ?
549308147	Ce serait dommage de laisser ça par terre.
1040567359	Viens par là, je vais m’occuper de toi.
680620300	C’est une somme coquette.
1574868414	Voilà l’argent.
1643724617	Après tout...
1488373483	Ne nous faisons pas prendre avec ça.
1759297442	Quelqu’un est intéressé ?
1259678005	Tiens. Jette un coup d’œil.
1487560606	La ligne est lancée.
416828610	Regarde. De l’argent.
1625478641	Voyons si ça marche.
337028670	McCoy adorerait ça.
1541852368	On a du feu.
755470874	Belle flamme.
2096201085	C’est parti.
2065902765	Bon voyage.
43530637	On éteint la lumière.
469722583	Je peux pas emmener la torche ici.
1866272784	Aïe. Je l’ai lâchée.
1262741203	Bon sang. Je l’ai faite tomber.
1625771850	Bon, on en était où...?
181994049	Donc, j’allais dire...
1076070628	Reprenons notre conversation...
241174206	Bon... Où en étions-nous...?
1820144155	Donc, comme j’allais dire...
225856436	Bien, et pour revenir à ce que je disais...
1220715745	On en était où ?
2051013985	Oho... qu’est-ce que c’est ?
129821369	Comme c’est charmant. Ça me rappelle un petit poème...
1576483147	Laisse-moi t’égrener rapidement les noms de mes admirateurs...
1166942897	Et te prouver ainsi que les hommes sont de tristes séducteurs.
1620341749	Abe, un poète, me disait que jamais son amour ne ternirait...
1945997035	Mais je l’ai surpris avec ma sœur, moins d’une semaine après.
843191202	Barry était plus riche que tous les hommes que j’ai connus... 
2062693396	Mais avec ses poches profondes, il était aussi le plus vain que j’ai vu. 
947501601	Charly le trappeur m’a offert des peaux, et j’ai été séduite...
1052134865	Mais nulle chaleur ne pouvait masquer son haleine fétide. 
1627612280	Danny le serpent éludait la vérité, il était de bien mauvaise foi... 
1934003872	Mais de tous ceux que j’ai connus, mon chou, le plus pénible, c’est toi.
1611803637	Hé hé, très drôle.
1884065518	On va vraiment faire ça ?
1484745698	Désolée, mon chou. Je suis pas d’humeur.
808909640	Apporte-moi un remontant et on pourra discuter, d’accord ?
495658661	Guten Tag !
714829710	Bien, allons-y.
922483490	Oh, je suis prête à tout.
1456299141	Je pourrais faire ça pendant des heures.
619396800	J’ai des amis de l’autre côté.
1280821733	Tu as facilement peur ?
172821210	Oh, je sais ce que je fais.
1220634359	Venons-en à l’essentiel.
745386213	Tiens, tiens...
1096298385	Uh-huh ?
836724243	Ha, si tu te voyais...
455563196	Qu’est-ce qui se passe ?
1297570275	T’as repéré quelque chose ?
1950080333	Ils nous remarqueront pas.
1063592293	On ferait bien de se tenir à carreau, par ici.
609565279	Pas besoin de me cacher, ici.
545839574	Du calme. On est en sécurité, ici.
1260220584	On est entre amis ici, compris ?
1801040190	Des esclavagistes. Rien de bien nouveau.
727216055	Personne ne sera enfermé dans une cage !
2123964952	Après ça, on rentre à La Nouvelle-Orléans.
298129523	Il n’y a rien de plus beau que La Nouvelle-Orléans la nuit.
391591642	Je connais cette ville comme ma poche.
626070730	Chaque endroit a ses secrets.
639297125	DeVitt a pris plus la moitié du quartier.
1733099221	Cet endroit peut aller en enfer.
1483495823	C’est un essaim, ça fait aucun doute.
1715795038	DeVitt est allé trop loin, cette fois.
850299631	Tu vois ce que DeVitt est capable de faire ?
519918799	DeVitt aime mettre les gens dans des cages.
100892671	On peut y aller, maintenant ?
433769883	J’aurais dû emmener quelques pépites.
460454085	Je me demande combien DeVitt a de mines...
1913334314	Alors, c’est ici que tu te retrouves...
1327090077	Espérons que ton plan marche, Phébus.
518689819	DeVitt sait mener la vie de château.
852130225	Les bals costumés, c’est pas mon genre.
339236802	Je veux voir le visage de DeVitt.
199997219	Dommage que Doc soit pas là.
1603221389	On va en finir avec lui, une fois pour toutes.
213210107	Cet endroit a une histoire.
