English	Inglese
326576794	Devo... mirare...
1470070800	Solo un... colpo.
1789015534	Ecco... ecco... piano!
1457969274	Stai ferma... ti prego...
214939415	...
1440215797	...
2015590945	...
651977718	...
1671377371	Eh? Sono svenuta?
721971	Oh... un attimo! Come sono arrivata qui?
1096803553	Mmm... che stavo facendo?
1146240195	Ah... la mia testa. Che è successo?
1356407361	Inizia la caccia.
1402749410	Troviamoli prima che scappino!
930510579	Non andranno lontano. Dividiamoci!
636774531	Va bene, prendiamoli una volta per tutte!
1394194207	Metteteli all'angolo! Cercate ovunque!
850030295	Vi troveremo tutti, fino all'ultimo!
844741391	Bene, ragazzi! Stavolta sono nostri!
1190724277	Non possono fregarci. Troviamoli!
622448319	Erano qui un secondo fa. Non sono lontani!
275848141	Dividiamoci! Prendiamoli!
2128860172	Continuate a cercare! Dobbiamo trovarli!
690966405	Non possono nascondersi per sempre, cercate ovunque!
1954485090	Vi abbiamo circondati. Venite fuori!
1757339498	Cercate in ogni angolo!
324630781	Siete in inferiorità numerica! Arrendetevi!
1030965119	Arrendetevi, codardi! Ormai abbiamo vinto!
1811260869	Eccoli! Lo sapevo!
2074334905	Non possono essere andati lontano. Continuate a cercare!
584128661	Forza! Non possiamo farli sfuggire. 
773253327	Tenete le armi pronte. Sono qui!
591010557	Sono qui. Continuate a cercare.
316939228	Continuate! Li abbiamo quasi presi!
1545641688	Basta. Li prenderemo un'altra volta.
541047470	Smettete di cercare. Ormai saranno lontani. 
1977821627	Tsk... è inutile. Torniamo indietro.
1111021564	Troppo tardi... se ne sono andati.
1074666368	Ottimo lavoro, ragazzi! Li abbiamo fatti scappare.
1782283089	Non riusciamo a trovarli... andiamocene.
621130926	Non perdiamo altro tempo. Torniamo indietro, ragazzi.
1151332604	Ci stiamo mettendo troppo! Dobbiamo tornare al lavoro!
1478727885	Se ne sono andati. Li abbiamo fatti scappare...
319944193	Non torneranno. Ottimo lavoro.
440169159	Bel tentativo, tesoro. Ma non sei il mio tipo.
1319030304	Vai a cercare da un'altra parte!
1704614934	Sei così disperata?
1981616206	Avanti, puoi fare di meglio.
306702713	Devo rimanere alla mia postazione, tesoro, sai com'è...
2087661599	Mi dispiace, fatti crescere la barba e ne riparliamo.
503081441	Non oggi, tesoro.
103687019	Mi dispiace, non sono in vena.
936252275	Bastardo fortunato.
1493741192	È fuori dalla tua portata!
1569485127	Sì, sì, andate a divertirvi...
937947480	Oh, tesoro. Non ne vale la pena, credimi.
543237631	Oh no, invece.
379951664	Ti sta prendendo in giro.
1502583674	Non farti fregare.
1736294830	Signore?
1752780677	Io, signore?
1852590586	Sì, capo?
613753461	Parla con me, capo?
648156018	Certo, signore.
355452095	Ricevuto, capo.
1462931374	Assolutamente, signore.
1993383671	Certo, capo.
1412084574	Va bene, capo.
713525309	Grazie, signore.
45310249	Ricorderò le sue parole, signore.
307941249	Gesù, che stronzo...
1219650760	Ahia. Maledetti insetti.
494481073	Maledizione... sto sprecando la mia vita.
1313845231	Ugh... ho un buco nello stivale...
1448544098	Da un momento all'altro... potrebbe succedere qualcosa... no...
1187644815	Mmm... se avessi una paga più alta...
336705905	Uh... non è ancora finita?
76388864	Tutto tranquillo...
371610767	Mmm... chissà dove lavorano i ragazzi carini.
244543861	Ahia... mi fa male la schiena...
909080414	Appena finisco vado a farmi un bel bagno caldo.
536500147	...
951235584	...
298658154	...
933788749	...
197621312	...
277092472	...
1747978225	...
253312710	...
1692263038	...
1955342147	...
1340414431	Salute!
1937391094	Eh, alla salute!
169360161	Tutto d'un fiato!
173424520	Alla nostra!
361402352	Vedere Frank così felice... mi rende nervosa.
160221383	Questo caldo mi sta uccidendo.
1973442478	Vorrei avere il coraggio di Big Ann.
2031957503	Che ci compro con la mia parte?
963939856	Ugh... qui ci sono solo contadini.
1958851301	Il bordello sembra interessante.
1642252753	Chissà quanto costa quel vestito...
720184568	Quella torta sembra buonissima...
249329509	Rovinare un giorno del genere. Che bastardi.
232063672	Qualcuno li ha presi?
1332015414	Fango e pioggia... era così bello in città.
1500288334	Mmm... c'è tanto da fare in un ranch del genere.
1052794719	Questo tempo mi costerà qualche dito.
1633331465	Non posso sparare con le dita ghiacciate...
1608287012	Devo tenere gli occhi aperti.
1322282685	Frank è incazzato.
468820244	Finalmente succede qualcosa.
457561374	Chissà se sono ancora da queste parti...
1497419997	Maledetta strega. Mi dà i brividi.
1616442860	Chissà se rivedrò quel gatto.
2100590949	Ah... la grande città...
912066454	Eh eh eh... anche io sarei una brava ballerina...
605131499	Spero che gli alligatori rimangano al loro posto.
1264991297	Ahia... un altro insetto!
2115139982	I cani non si stancano mai.
1154348555	Maledetta pioggia...
114624442	Non mi piacciono quelli nuovi.
1034866284	Questo caldo è insopportabile...
261152642	Deve essere la fine del mondo...
366975255	Li prenderemo.
1855840901	Fiuuu, che caldo.
1491161968	Finalmente un aumento.
1913170394	Non mi è mai piaciuto Frank.
142423906	Che ci fa Frank in chiesa?
1930113584	Mi sento a casa.
575734296	Come va?
1519935307	Come sempre, tesoro.
704699572	Buongiorno.
345234162	Ehilà.
1529310217	Tutto bene?
963681716	Tutto bene.
1508522561	Qualcosa di strano?
633737311	No, direi di no.
893184860	Fumi?
266091656	No, mi dispiace.
283958749	Andiamo a farci un bicchiere dopo.
1832815518	Ci sto.
417125625	Ci sono problemi?
665752756	No. Nessuno.
379978104	Giochiamo a carte dopo?
15554859	Eh, ci puoi contare.
1253465029	Come va la vita?
980886912	...non farmene parlare.
1528494605	Quando ce ne andiamo?
110834351	Non lo so. Presto.
1696110673	Ehi, dov'è il whiskey?
141929277	L'hai finito ieri.
277673467	Stavolta hanno mandato la scorta.
436673110	Eh, non è servito a niente.
944957364	Vedi Big Ann?
1763918194	È sull'altopiano.
800888082	Gli abitanti hanno fatto problemi?
1366707733	Ah, vuoi scherzare!
2117806888	Come te la passi?
468040288	Un altro giorno in questa topaia.
1178720293	Come va?
1582073398	Tutto pronto per il matrimonio.
1347637574	Hai visto l'abito della sposa?
169945522	È il suo grande giorno.
202724784	Hai visto niente?
1687480936	Non ancora. Stai attento.
1083592175	Tracce degli assassini?
1056231024	Dovranno vedersela con me.
1167284684	È un ranch grande, eh?
1405604961	Ne ho visti di più grandi.
1707192343	Doveva piovere per forza, eh?
631803191	Sei fatto di zucchero per caso?
490988109	Tutto bene?
2090575245	Mi sta venendo il raffreddore.
1378797987	Hai sentito di Flagstone?
589455558	Sì. Montanari del cazzo.
254467420	Pensi fosse da solo?
205911424	Non lo so. Fai attenzione.
210292537	L'hai visto?
610729880	Sì. Un cacciatore di taglie del cazzo.
2009092597	Sai che sta succedendo?
1589568954	Secondo me sono state le streghe della palude.
822150051	Pensi sia vero? Il diavolo?
1367509472	Non ci voglio pensare.
1818479778	Secondo te possiamo farci la ragazza?
472744525	Il capo ti fa a pezzi!
618543810	Perché ci metti tanto?
310654731	Qualcuno è rimasto indietro.
787794134	Hai saputo cosa fare?
243459725	Certo. È tutto pronto.
1577815376	Dragon's Den dopo il turno?
1224663012	Eh eh, ci sto.
1228421755	Hai sentito delle streghe della palude?
1554847702	Credi in queste stronzate?
675700753	Che è successo alla squadra di Baxter?
1653279823	L'ultima che hanno preso ha creato problemi.
495757108	Ti chiedi mai che succede su quella nave?
1308020150	Non ci è dato saperlo.
890541341	Che problemi ha Frank?
32783462	Sta rimuginando su qualcosa.
1140526318	Che succede con quelli nuovi?
122221149	Frank ci aveva avvertito che avremmo avuto problemi.
1616212481	Hai sentito di New Orleans?
1843123998	Ho sentito di tutto.
879105841	Pensi che passeranno da qui?
1236675024	DeVitt ne è certo.
563860061	Frank non scherzava su questi qui.
300889509	Li prenderemo.
1756467926	La gente ricca ti fa innervosire, eh?
445057706	Chiudi il becco.
246663463	Non riesco a credere che ci pagheranno il doppio.
1681381248	Già. Frank se lo sta perdendo.
4220470	Pensi che verranno?
1669771643	Frank dice di sì.
1146071298	Mi ricorda i bei vecchi tempi.
2105234554	Già. Fa sempre un caldo fottuto.
455361327	A quanto pare è stata la sposa a sparargli...
1731929939	Merda, e proprio il giorno del matrimonio. Dobbiamo trovarla.
46136178	Non pensavo che Miss O'Hara ne fosse capace...
197474227	Si starà nascondendo da qualche parte. Occhi aperti!
1597460529	Vedi niente di sospetto?
1248105933	No, niente. La sposa è ancora in fuga, eh eh.
791584424	Quella puttana. Ha davvero sparato al sindaco?
359472671	Sì. Continua a cercare! Dev'essere ancora qui.
1888894895	Non sarà difficile trovarla con quell'abito da sposa.
47433293	Non l'abbiamo ancora presa. Stiamo in guardia.
1791962213	Gli ha sparato con quel vecchio fucile che tiene in ufficio.
1795034072	Quella sì che ha fegato. Peccato che dobbiamo ucciderla.
70634817	Miss O'Hara sta scappando! Tenete gli occhi aperti.
897644095	Ha davvero sparato a Higgins? Wow...
1274573802	Capelli rossi, abito da sposa insanguinato...
646176078	Non ci si può sbagliare. Sparatele a vista.
252037491	Dobbiamo trovarla. Higgins è morto, maledizione.
1595378364	Sì, la pagherà cara.
1843352868	Te lo dico io, è un buono a nulla.
267425427	Tempi duri, eh?
1476895954	Beh, non ci avevo pensato.
1451847378	Mmm... forse hai ragione.
785466897	Come ho sempre pensato.
167248632	Beh, sai come sono...
478497347	Che tu ci creda o no, è andata proprio così.
1006389889	Sul serio, chiedo troppo?
234459454	Ma lei non è tanto meglio.
1714459728	Sembri il mio vecchio.
1655993064	Non ti seguo.
2138903618	Mmm... hai ragione.
1547918202	Non si sa mai.
1421996205	Te lo assicuro, me lo ha detto lui in persona.
152840365	È andato tutto a puttane, dopo...
223095935	Chissà se è davvero quel tipo di persona.
13912038	Sì, ma sono solo voci.
1587781406	Oh cielo, non si poteva far nulla...
1666849018	I tempi cambiano.
2018726600	È la prima volta che lo sento.
371141472	Mmm, dove eravamo rimasti?
1365429293	Ho perso il filo... ah, sì.
87853954	Dove eravamo...?
563214634	Bene, tornando al discorso di prima...
1808286305	Stavi dicendo...
664174008	Un altro passo e sei morto.
995551208	Allontanati. Questa zona è proibita.
836046602	Non ti conosco... quindi non posso farti passare.
1022509533	Ehi, che ci fai qui?
482649674	Tu! Stai alla larga.
1120933781	Vattene. Non posso farti passare.
1235568146	Torna da dove vieni. Questa è proprietà privata.
44889663	Non ti ho mai visto. Sparisci!
1102280353	Senti, quelli come te non sono i benvenuti.
1730552887	Questa è proprietà della compagnia. Sparisci.
264366147	Proprietà privata. Vattene.
1507272777	Questo posto non fa per te.
162495663	Ah... non sei sulla lista degli invitati...
857210656	Il sindaco è occupato. Torna più tardi.
1540742953	Non hai proprio l'aria di un invitato.
250665494	Affari della compagnia. Stai indietro.
1750916794	Non posso farti passare. Solo uomini della compagnia.
1883410907	Sparisci, idiota. Non sei uno dei nostri.
962549017	Ehi, lavoratore, non puoi stare qui.
1427349549	Torna al lavoro... 
797396550	Nuh uh. Ti chiameremo quando inizia il tuo turno.
1147526598	Questa zona è vietata per gli ospiti.
197046584	Ti sei perso? La festa è dall'altra parte.
1419974059	Ti sei perso? La festa è laggiù.
1943876794	Non mi ascolti, eh?!?
1507348859	Pensi di potermi ignorare?
764975081	Ho detto no!
966552655	Mi vuoi provocare?
495037459	Fermati!
967536671	Ehi! Non mi piace!
736679735	Un attimo... che stai facendo?
238695807	Stai tramando qualcosa!
1386713752	Vuoi attirare l'attenzione, eh?
416095395	Ti ho visto, buffone!
533399097	Stai alla larga dalla città!
1951493968	...
1869987136	...
603236135	...
1737094337	...
2081534519	...
1459914119	...
1680622178	Chiama gli altri!
1705307761	Ci servono rinforzi!
1369226037	Ehi! Mi servono rinforzi!
1463553071	Servono altri uomini qui!
902906723	Servono rinforzi!
466657897	Aiuto!
1707250323	Da questa parte!
597699948	Copritemi!
266684103	Uh, ragazzi?!?
164633492	Avete visto?!?
271027791	Attenzione!
1497803566	Facciamoli fuori, ragazzi!
1771342678	Allarme! Allarme!
536744783	Merda! Non ci sono rinforzi!
1557696297	I rinforzi sono andati. Maledizione!
105752394	Siamo noi contro loro, ragazzi.
1589875039	Cos'è successo ai rinforzi?
384706512	Niente rinforzi! È finita!
1409839293	Ci pensate voi, giusto?
222357951	Ce ne andiamo. Buon divertimento.
418976661	Noi abbiamo finito. Ci vediamo.
544491675	Pensateci voi.
1311049455	Li lasciamo a voi.
650423240	Merda. Sono spariti.
316226568	Li abbiamo persi. Torniamo al lavoro.
1210942082	Non penso siano ancora in giro.
1358399770	Bravi, scappate!
83652418	Niente. Cazzo.
1311516849	Tenete gli occhi aperti.
761341554	State attenti, potrebbero tornare.
1035382152	Non è ancora finita.
621571729	Tenete gli occhi aperti, capito?
243309337	Non è finita. State pronti.
381946195	Sta succedendo qualcosa. State attenti.
1554097924	Attenti. Ci sono dei piantagrane.
1747802112	Occhi aperti. C'è qualcuno.
1511239105	Guardate! Lassù!
1981567975	Come hanno fatto ad arrivare lassù?!
756909435	Merda. Sono sopra di noi!
545697767	Ah sì? Perché non vi avvicinate?!
1247224979	Ehi, non è giusto!
2071950975	Vi prenderò, vedrete!
1651062176	...
164018823	...
1014074200	...
254996028	...
1061579773	...
136490321	...
1899811036	...
966134292	...
91394979	...
868036484	...
552330697	...
2120445142	...
720769183	...
144289913	...
270931992	...
817383763	...
1813350399	...
850237400	...
604340546	...
732985679	...
933214065	...!
94036536	...!
1566110405	...
1827396099	...
926883375	È morta!
2040265743	Merda! È morta!
1202575034	È morto.
2127678244	Merda! È morto!
836705989	Ho trovato un corpo!
1977037897	C'è un morto!
509091421	È stato ucciso da uno dei nostri.
1170756354	È stato un maledetto traditore.
1289609539	Troverò il traditore che l'ha ucciso.
22637808	È stata uccisa da uno dei nostri.
1435488494	È stato un maledetto traditore.
1365412188	Troverò il traditore che l'ha uccisa.
1715240543	C'è un traditore tra noi.
1398140056	È stato uno di noi. Merda.
1976549752	Morto. È stato uno dei nostri.
1338187944	C'è la mano di un traditore qui.
411714213	Uh, ma che cazzo?
1147515483	Stiamo scherzando, vero?
1953557803	Santo cielo!
1152201421	Di chi sono queste tracce?
1667169418	Non ho mai visto queste impronte prima.
858204795	Chi sta lasciando questi segni?
764744858	Almeno copri le tue tracce, stronzo.
1247342656	Chi ha lasciato queste tracce?
2129778002	Merda. Si sono spente le luci.
486650161	Chi ha spento le luci?
1751038973	Smettetela di scherzare con le luci.
1457143817	Di nuovo le luci.
421881053	Bastardo!
43749596	Ti ammazzo!
16982252	Mossa sbagliata!
1942313973	La pagherai!
1833460446	Me la pagherai!
1418542961	Non è carino!
489148877	Trappole!
1279096810	Hanno posizionato delle trappole!
589679096	Attenti a dove mettete i piedi!
337430316	Porca vacca! Trappole!
2020666015	Una trappola! Una trappola!
786008014	Merda! Cecchino!
1020869710	C'è un cecchino!
1526339834	Abbiamo un cecchino!
2101185282	Tiratore scelto!
2016460011	Ci stanno sparando!
1644297817	C-che cazzo è successo?
1574773459	C-cosa?!? Cosa lo ha colpito?
1773338847	N-non è normale!
179828892	Cos'è questa stronzata voodoo?
1192854223	È opera del diavolo!
1273032330	Magia nera.
283549206	H-hai qualcosa che non va!
1220550786	Sei fuori di testa?!?
507886835	Maledetto traditore!
1678422735	Traditore!
538875905	Zombie!
521322979	Basta!
970278034	Fermati!
411859453	Non ti azzardare!
196286972	Oh, no!
2022463753	Non ti muovere!
804431080	Ehi, tu!
1054643477	Ti ho preso!
2479300	Ti vedo, stronzo!
349916379	Figlio di puttana!
1374683519	Ti ho in pugno!
109459333	Chi abbiamo qui?
313084033	E tu chi cazzo sei?!
1045741914	Ah! Trovato!
585488968	Ci hanno trovato!
971380003	Stai cercando Frank?
1351776029	Pensi di essere forte?
841504210	Vuoi fare l'eroe?!?
886280733	Per Big Ann!
2075690145	Vuoi creare problemi, eh?!?
1938333875	Questo posto è nostro!
1577189334	Sono quei due buffoni!
164287038	Oh, avanti!
1510502390	Non oggi!
1937316294	Piantagrane!
890396519	Assassini!
1235211676	Hanno ucciso il sindaco!
1110169913	Avete ucciso Higgins!
771863377	Ce ne sono altri!
176005074	Merda! Imboscata!
765574803	Ci stanno circondando!
2096268228	Intrusi, eh?!?
1418627950	Non sono affari vostri!
1532417531	Non potete stare qui!
1192178920	Non puoi stare qui!
2005230963	Ce n'è un altro!
333365210	È solo un bambino!
1153756432	Stai cercando il tuo papà?
638580121	Ti ho trovato, teppista!
543196898	Frank aveva ragione!
55548532	Ti porto dentro!
311573507	Sei in arresto!
1930443670	P-piantagrane!
454602035	Come hai fatto a uscire?!?
1593210707	Abbiamo un fuggitivo!
488029118	Inutile!
458681609	Stai spiando la compagnia?!?
