English	Englisch
9434444	Vor einer Sekunde waren sie hier. Können noch nicht weit sein!
1036864669	Alle Mann aufteilen! Los, schnappt sie euch!
873357622	Weitersuchen! Wir müssen sie finden!
717294821	Die können sich nicht ewig verstecken. Sucht sie überall!
340389872	Wir haben euch umstellt. Kommt raus!
744807715	Dreht jeden Stein um!
136402144	Ihr seid in der Unterzahl! Aufgeben!
1323208067	Gebt auf, Feiglinge! Wir haben die Oberhand!
1540861264	Sie sind hier! Ich weiß es!
2061341918	Können nicht weit gekommen sein! Weitersuchen!
591413658	Na los! Wir dürfen sie nicht entwischen lassen. 
1604681524	Haltet die Waffen bereit. Sie sind hier!
812266444	Ich weiß, dass sie hier sind. Weitersuchen.
287708736	Weitermachen! Wir haben sie fast!
1336914596	Vergesst es. Dann schnappen wir sie ein anderes Mal.
1628196068	Stellt die Suche ein. Die sind schon längst weg. 
1542347569	Ts ... Zwecklos. Gehen wir zurück.
1647219311	Zu spät ... Die sind hier nicht mehr.
1627691353	Gute Arbeit, Leute ... Wir haben sie vertrieben.
758478800	Können sie nicht finden ... Belassen wir es erst einmal dabei.
564091734	Damit vergeuden wir besser keine Zeit mehr. Gehen wir zurück.
1803395457	Das dauert zu lange! Wir haben zu tun!
245787015	Sind wohl verschwunden. Wir haben sie vertrieben ...
1074928023	Die kommen nicht mehr wieder. Gut gemacht.
877787157	Netter Versuch, Süße. Aber du bist nicht mein Typ.
1568640825	Hau ab und geh woanders jagen!
1062928331	Du hast es nötig.
1133261931	Komm schon, das kannst du besser.
647886074	Ich muss auf meinem Posten bleiben, Schätzchen. Du weißt schon ...
1407618492	Tut mir leid, Mädchen, lass dir einen Bart wachsen, dann reden wir weiter.
1963672562	Heute nicht, Schätzchen.
1283796667	Tut mir leid, ich bin nicht in Stimmung.
1151386624	Blöder Mistkerl.
1464375894	Sie ist zu gut für dich!
767417200	Ja, ja, viel Spaß ...
1538087279	Ach, Schätzchen. Er ist die Mühe nicht wert, glaub mir.
242843179	Oh, nein, das tust du nicht.
1345682987	Sie spielt doch nur mit dir.
1298658606	Lass dich von ihr nicht zum Narren halten.
240207425	Sir?
226937274	Ich, Sir?
1126608176	Ja, Boss?
1724141645	Meinen Sie mich, Boss?
1220563848	Natürlich, Sir.
563994794	Alles klar, Boss.
1311723416	Absolut, Sir.
1484758337	Klare Sache, Boss.
1563769482	Okay, Boss.
1326515134	Vielen Dank, Sir.
1269516304	Das merke ich mir, Sir.
755712831	Gott, was für ein Arschloch.
805767867	Das hat nichts mit uns zu tun.
417890949	Ts. Einfach ignorieren.
1000055898	Vergiss es, das ist nichts.
915134949	Tja, darauf fallen wir nicht rein.
1015962781	Autsch. Verdammte Viecher.
1032173754	Verdammtes Mädchen ... Vergeudest hier draußen dein Leben.
1865007238	Oh ... Mein Stiefel hat ein Loch ...
140417261	Es könnte jede Sekunde ... etwas passieren ... Ach, ne ...
1778704973	Ob ich jemals mehr Lohn bekomme? Mmh ...
1122425201	Äh ... Wird es nicht Zeit?
395711206	Alles ruhig ...
2106301192	Hmm ... Ich frage mich, wo die netten Typen arbeiten?
1597352779	Oh ... Mein Rücken tut weh ...
2107017638	Nach der Arbeit werd ich ein schönes heißes Bad nehmen.
832393355	...
1707653555	...
1255359617	...
1998831935	...
1260067726	...
1924651710	...
2016610077	...
2003434059	...
461817892	...
815455695	...
1176944609	Prost!
1597761643	Hehe, und ex!
960400620	Runter damit!
362793116	Prösterchen!
552044498	Macht mich nervös, wenn Frank glücklich ist und so ...
913687008	Die Hitze bringt mich noch um.
51124310	Ich wünschte, ich wär so mutig wie Big Ann.
2038948507	Was soll ich mir von meinem Anteil bloß kaufen?
1108098643	Puh ... Hier hängen nur Farmer rum.
1774619704	Das Bordell scheint interessant zu sein.
933354630	Was das Kleid wohl kostet?
318605891	Die Torte sieht lecker aus ...
428528347	Einen solchen Tag zu verderben ... Böse Mistkerle ...
1368690655	Gottverdammt! Hat sie schon jemand gefangen?
1056632610	Matsch und Regen ... Ich vermisse die Stadt.
753158192	Hm ... Auf einer solchen Ranch gibt es bestimmt viel zu tun.
1962434139	Von diesem Wetter werde ich noch Fußfäule bekommen.
1001246624	Mit kalten Fingern kann ich nicht schießen ...
178231558	Ich muss die Augen offen halten.
1525545780	Frank ist sauer.
1326138544	Endlich passiert hier mal was.
38317265	Ob sie wohl noch in der Nähe sind?
1543724345	Verdammte Hexe. Macht mir Angst.
1986395525	Ob ich diese Katze irgendwann wiedersehe?
241970618	Ah ... Die große Stadt ...
80490694	Hehe ... Ich wäre auch eine gute Tänzerin ...
381463626	Hoffentlich bleiben die Alligatoren, wo sie sind.
139405933	Huah ... Noch so eine gottverdammte Sumpffliege!
770507013	Die Hunde sind unruhig.
55760462	Verdammter Regen ...
2002298699	Die Neuen gefallen mir gar nicht.
1298338195	Puh, verdammte Hitze ...
846085680	Das muss der Arsch der Welt sein ...
1076128255	Wir werden sie noch schnappen.
1993371664	Puh, verdammte Hitze.
720443656	Endlich mehr Lohn.
438739397	Ich konnte Frank sowieso nie leiden.
964020331	Was macht Frank denn bei der Kapelle?
587392813	Fast wie ein Zuhause.
2035681847	Wie läuft’s?
1044141981	Wie immer, Schätzchen.
395639976	Tag.
19183309	Hallöchen.
635073269	Alles gut?
288191612	Muss ja.
1989339444	Irgendwas Außergewöhnliches?
1945214623	Ne, nicht wirklich.
1850772892	Hast du ’ne Kippe?
2035457045	Ne, ich hab aufgehört.
1994301584	Lass uns nachher einen Whiskey trinken.
2000416627	Zähl auf mich.
1818653764	Probleme?
1354442175	Nö. Nichts.
1017059575	Später noch eine Runde Karten?
948616721	Klar, immer.
191460630	Wie läuft das Leben?
1982182301	... Willst du mich ärgern?
757857194	Wann brechen wir auf?
84423775	Weiß nicht. Bald.
1982405997	Hey, wo ist der Whiskey?
724293522	Seit gestern alle.
897008110	Dieses Mal haben die Idioten eine Eskorte geschickt.
894091878	Tja, hat nicht geholfen.
1826262396	Hast du Big Ann gesehen?
1136829938	Sie ist auf dem Plateau.
178549419	Machen die Stadtleute Probleme?
450555212	Das soll wohl ein Scherz sein!
1019404277	Alles klar?
785665126	Was denkst du denn? ... In diesem Drecksloch?
158136934	Wie läuft es?
643318950	Alles bereit für die Hochzeit.
1306623871	Hast du das Hochzeitskleid gesehen?
566985537	Ja, so eins möchte ich auch.
256188490	Hast du irgendwas gesehen?
265307573	Gnh, noch nicht. 
1121108997	Irgendwas von den Mördern?
914843897	Ne, nichts.
1056564609	Große Ranch, hm?
1788278542	Ich habe größere gesehen.
900358378	Muss der Regen sein? Hm?
1272745437	Tja, ich hasse ihn.
1934115128	Alles klar hier draußen?
1518190448	Die Langeweile ist tödlich.
707758255	Hast du schon von Flagstone gehört?
1188609121	Ja. Verdammte Scherzbolde.
1480112490	Meinst du, der war alleine?
1919279203	Kann man nie wissen. 
1813362933	Siehst du den Typen?
245320565	Ja. Ein verdammter Kopfgeldjäger.
2034542664	Hast du eine Ahnung, was los ist?
811705492	Ich tippe auf die Sumpfhexen.
150824504	Meinst du, die Sache mit dem Teufel ist wahr?
1252164735	Vergiss den Scheiß!
1079169072	Meinst du, wir können das Mädchen haben?
685251376	Ich wüsste nicht, warum nicht!
1713138268	Was dauert da so lange?
1499603987	Da sind noch ein paar Nachzügler.
1745593257	Hast du deine Befehle?
742237214	Klare Sache.
433235354	Dragon’s Den nach der Schicht?
504605925	Ja, zähl auf mich.
1505708822	Hast du von den Sumpfhexen gehört?
1700564390	Glaubst du diesen Mist?
968620483	Was ist mit Baxters Bande passiert?
1435416940	Der letzte Fang hat nur Ärger gemacht.
140127319	Was wohl auf diesem Boot ist?
1531634430	Keine Ahnung, mir egal.
1133364636	Was ist denn mit Frank los?
607631772	Er ist einfach nur ein Arschloch.
1356180627	Was ist mit den Neuen?
1043070066	Frank hat gesagt, die könnten Ärger machen.
39554420	Hast du schon von New Orleans gehört?
2139639107	Man hört ja allerhand in letzter Zeit.
165938375	Meinst du, dass sie hier durchkommen?
1378046344	DeVitt glaubt es jedenfalls.
1074278289	Frank meint es jedenfalls ernst, was diese Typen betrifft.
1425637737	Wir werden sie schon kriegen.
1807860050	Nervös wegen der reichen Leute, hm?
871659451	Halt einfach die Klappe.
2085238708	Kaum zu glauben, dass wir doppelte Bezahlung bekommen.
99920623	Ja. Frank verpasst was.
1622496921	Meinst du, sie kommen?
1979166316	Frank sagt, sie werden kommen.
1349097216	Erinnert mich an die guten alten Zeiten.
2123026027	Jap. Immer noch verdammt heiß.
1525328941	Offenbar ist er von der Braut erschossen worden ...
726380380	Scheiße, und das an ihrem Hochzeitstag. Wir müssen sie finden.
710604572	Ich hätte nicht gedacht, dass Miss O’Hara zu so etwas fähig ist ...
1958700309	Sie muss sich doch irgendwo verstecken. Halt die Augen offen!
369721948	Hast du irgendwas Verdächtiges gesehen?
627027123	Nein, nichts. Die Braut läuft noch immer frei herum.
1059477225	Dieses Miststück. Hat sie wirklich den Bürgermeister erschossen?
2109231030	Ja. Weitersuchen! Sie muss hier noch irgendwo sein.
994144412	Mit dem Hochzeitskleid sollte es nicht schwer sein, sie zu finden.
2046030986	Wir haben sie noch nicht. Suchen wir weiter.
2117413530	Hat ihn mit der alten Schrotflinte in seinem Büro erschossen.
1796149936	Verdammt, die hat Mumm. Schade, dass wir sie umlegen sollen.
544240185	Miss O’Hara ist auf der Flucht! Halte die Augen offen.
1847075463	Verdammt, hat sie wirklich Higgins erschossen? Wow ...
1437581961	Rote Haare, Hochzeitskleid voller Blut ... 
399086106	Die kann man nicht verwechseln. Erschießt sie, sobald ihr sie seht.
1748695363	Gottverdammt, wir müssen sie finden. Ich kann kaum glauben, dass Higgins tot ist.
1820971893	Tja, dafür wird sie bezahlen.
1990982888	Ich sag dir, der ist zu nichts zu gebrauchen.
1791840141	Sind harte Zeiten, hm?
2096279352	Tja, darüber hab ich gar nicht nachgedacht.
1673603298	Hm ... Du könntest recht haben.
1294819616	Das hab ich mir die ganze Zeit gedacht.
1086552440	Tja, du weißt, wie sie sind ...
255807706	Glaub es oder nicht, genau das ist passiert.
239231212	Mal ehrlich, ist das zu viel verlangt?
13584080	Aber sie ist auch nicht besser.
2126096872	Du klingst wie mein alter Herr.
2117486046	Weiß nicht, ob ich dir da folgen kann.
994205992	Hm, ein gutes Argument.
155907172	Das kann man nie wissen.
1243594504	Sei versichert, das hab ich von ihm persönlich.
1988723144	Danach lief alles schief ...
381555236	Ich frage mich, ob er wirklich zu dieser Sorte Mann gehört.
422758390	Ja, aber das ist ja nur ein Gerücht.
1390060601	Oh, Mann, das lässt sich wohl nicht ändern ...
1638222200	Die Zeiten ändern sich wohl.
1676503866	Das ist mir neu.
1829619572	Hm, wo waren wir stehengeblieben?
1083386674	Hab den Faden verloren ... Ach, ja.
687909159	Wo waren wir noch mal?
749133177	Okay, um noch mal auf das andere Thema zu kommen ...
2128551285	Noch mal zu dem, was du eben erzählt hast ...
1093274812	Ein Schritt weiter und du bist tot.
980514476	Du gehst besser zurück. Dieser Bereich ist abgeriegelt.
2001203469	An dich kann ich mich nicht erinnern ... Dann kann ich dich auch nicht reinlassen.
1673452910	Hey, hast du hier irgendwas verloren?
1100444650	Du! Du bleibst draußen.
18375185	Du gehst besser wieder. Ich kann dich nicht durchlassen.
741158221	Umkehren! Das ist ein Privatgrundstück.
1218652985	Dich hab ich noch nie gesehen. Verschwinde!
1570889121	Hör zu, wir wollen solche wie dich hier nicht haben.
544253280	Das ist ein Privatgrundstück der Company. Also verschwinde.
1480988993	Privatgrundstück. Raus mit dir.
655960218	Hier gibt es nichts für dich.
186691657	Ah ... Ich kann dich nicht auf der Gästeliste finden ...
1966815297	Der Bürgermeister ist beschäftigt. Komm später wieder.
510076770	Du siehst nicht wirklich wie ein Gast aus.
469289520	Nur für Angehörige der Company. Zurücktreten.
1803604810	Ich kann dich nicht durchlassen.
921209635	Verschwinde, Idiot! Wie ich sehe, bist du keiner von uns.
1566657529	Hey, du hast hier keinen Zutritt.
238770168	Zurück an die Arbeit ... 
388392714	Uh-uh. Wir holen dich schon, wenn deine Schicht anfängt.
766344329	In diesem Bereich ist für Gäste der Zutritt verboten.
992861764	Hast du dich verlaufen? Die Feier ist woanders.
517919962	Verlaufen? Die Feier ist da.
1351524626	Du willst wohl nicht hören, hm?!
812879783	Glaub ja nicht, dass du mich ignorieren kannst!
212676340	Ich sagte, nein!
943260560	Willst du mich provozieren?
1420566225	Bleib da stehen!
308149862	Hey! Das ist nicht richtig!
708283872	Warte ... Was machst du denn da?
1607251711	Du führst doch irgendwas im Schilde!
1111436834	Willst Aufmerksamkeit, hm?!
857010653	Das habe ich gesehen, Witzbold ...
1101582446	Verschwinde mit deinen Tricks aus der Stadt!
1274372044	...
887509214	...
71632984	...
90522493	...
1048518491	...
1630233007	...
1732827996	Holt die anderen!
1433926913	Gebt mir Deckung!
613638274	Hey! Holt mir Verstärkung!
1472984147	Ich brauche hier mehr Männer!
1345511984	Holt Verstärkung her!
1780577616	Alle Mann aufpassen!
267960272	Hierher kommen!
936489784	Schaltet sie aus!
75378665	Wir haben zu tun!
714948100	Hierher!
33243164	Gebt mir Deckung!
1050800017	Leute?!
373081974	Habt ihr das gesehen?!
709467719	Scheiße! Keine Verstärkung!
1524744522	Verdammt! Keine Verstärkung!
501018067	Wir gegen sie, Jungs.
328350410	Verdammt, was ist mit der Verstärkung passiert?
975849725	Keine Verstärkung! Das war’s für uns!
560421815	Du machst das schon, oder?
78621419	Wir sind raus.
1818269697	Hier sind wir fertig.
221722501	Du kannst dich darum kümmern.
1262443550	Das überlassen wir dir.
1821929325	Scheiße. Die sind weg.
642702113	Weg. Zurück an die Arbeit.
1192509112	Ich glaube nicht, dass die noch hier sind. Idioten.
2116142471	Richtig so, lauft schön davon!
1722804953	Nichts. Tja, also gut.
1236973089	Augen auf, ihr Säcke.
1396639868	Aufpassen, die könnten zurückkommen.
1485652211	Das ist noch nicht vorbei.
765622066	Haltet die Augen offen, hört ihr?
2085918988	Das ist noch nicht vorbei. Haltet euch bereit.
1083042086	Hier ist irgendwas im Busch. Gut aufpassen.
2117028221	Vorsicht. Hier sind Störenfriede.
1307859182	Augen auf. Da schleicht jemand herum.
1196266458	So nicht!
10075514	Hältst dich für hart, hm?
1312822261	Pech, mein Freund!
1753651034	Hey, wer hat die hier liegen lassen?
2037561763	Tja! Ich kümmere mich besser mal darum.
1867703609	Wem gehört die?
1747357529	Hältst du dich für schlau?
519917428	Hey, wer zum Teufel bist du?
133330795	Was macht sie denn da?
403006449	Da oben, ihr Idioten!
803336758	Wer hat sie denn da hoch gelassen?!
775445070	Idioten. Die sind über uns!
268735172	Ach, ja? Warum kommt ihr nicht her?!
1672574966	Verdammt!
1391146115	Ich krieg euch, wartet es nur ab!
1178671702	...
1697872875	...
824605970	...
1627937528	...
691406793	...
747492371	...
325836342	...
2010977786	...
2001307099	...
2050893200	...
1004082979	...
637531828	...
1276560625	...
1225008797	...
844940854	...
384719508	...
1041209958	...
848456098	...
1683106137	...
879284740	...
1007091335	...!
1193335283	...!
1429505235	...
59039615	...
934032980	Sie ist tot!
1755586288	Sie ist tot! Verdammt!
2019002562	Er ist tot.
533339147	Der Drecksack ist tot.
1856324573	Ich habe eine Leiche gefunden!
91155266	Hier liegt eine Leiche!
901100045	Er wurde von unseren eigenen Leuten umgebracht.
47308844	Ein verdammter Verräter hat ihn umgelegt.
204219083	Ich werde den Verräter finden, der ihn umgelegt hat.
2068998860	Sie wurde von unseren eigenen Leuten umgebracht.
95302271	Ein verdammter Verräter hat sie umgelegt.
319250328	Ich werde den Verräter finden, der sie umgelegt hat.
647249883	Anscheinend haben wir einen Verräter.
229815719	Das war einer von uns.
517433092	Tot. Einer von uns hat das getan.
1357410426	Das ist das Werk eines Verräters.
1193368728	Oh, was zum Teufel ...?!
1358161153	Ist das ein Scherz oder was?
1233814499	Jessas!
1103296737	Wessen Spuren sind das?
949631048	Solche Fußspuren hab ich noch nie gesehen.
1377213576	Wer hat hier Fußspuren hinterlassen?
1923592714	Du musst deine Spuren verwischen, Arschloch.
1704716450	Wer die denn hinterlassen?
1393745048	Scheiße. Das Licht ist ausgegangen.
2081297633	Wer hat das Licht ausgehen lassen?
1541732463	Hört auf, mit dem Licht rumzuspielen.
179355510	Gut, dass ich Streichhölzer habe.
1775332141	Schon wieder das Licht.
1615203691	Mistkerl!
480585607	Du bist tot!
219502090	Ganz schlecht!
1930338545	Dafür wirst du bezahlen!
470515691	Das gibt Rache!
1667350256	Das ist nicht nett!
309246488	Fallen!
1060642271	Die haben Fallen gelegt!
1633532116	Passt auf, wo ihr hintretet!
77939683	Ach, Scheiße. Falle!
1098595358	Eine ziemlich große Falle! 
2024838806	Scheiße! Scharfschütze!
224423627	Da ist ein Scharfschütze!
172437965	Wir haben einen Scharfschützen!
463610190	Scharfschütze!
403114655	Verdammt, die haben einen Scharfschützen!
209857041	Was zum Teufel ist passiert?
152186468	Was?! Was hat ihn erwischt?
552151885	Das ist doch nicht normal!
1777527411	Was ist das für eine Voodoo-Scheiße?!
1009225780	Ein Werk des Teufels!
1971098535	Schwarze Magie.
1629772409	Irgendwas stimmt mit dir nicht!
412373175	Hey, bist du verrückt?!
979053314	Du verdammter Verräter!
706773884	Verräter!
832000298	Zombie!
1350590810	Aufhören!
163570015	Lass das!
2092782899	Wage es nicht!
1388741859	Oh, nein, das tust du nicht!
1840571270	Keine Bewegung!
1868859757	Hey, du!
903976098	Ich hab dich!
1020290806	Ich sehe dich, Arschloch!
1019155775	Hurensohn!
43377254	Jetzt hab ich dich!
1578354338	Wen haben wir denn hier?!
1372434458	Wer zum Teufel bist du?!
116551045	Ha! Hab dich gefunden!
37220624	Die haben uns gefunden!
1260902518	Auf der Suche nach Frank?
1848103134	Hältst du dich für hart?
