English	영어
1458935711	
510752416	
681903459	Desperados III
1635724028	정문에 도달
437322338	묘지 정문 앞 지역을 소탕하고 마지막 대결을 위해 모두 모이세요.
1648934017	프랭크 처치
1433246038	한 번의 공격으로 프랭크와 그의 갱단을 처치하세요. 이들 중 한 명이라도 눈치채면 쿠퍼가 죽습니다.
2102198443	시간이 됐군.
698416794	나 여기 있어.
954946304	눈뜨고 있어.
1340980068	난 준비됐지.
2129288339	무슨 상황이야?
1876443714	냉정을 유지해.
601459450	무슨 일이야?
588699637	항상 조심해.
1705340705	무척 조용하군.
1151312318	서두를 필요 없어.
441073854	쉬엄쉬엄해.
283497359	뭔 기차가 저리 길어.
385802758	한탕 제대로 할 모양이군.
881770828	덴버를 지난 모양인데.
932779879	... 아직 몸 풀고 있어.
62361224	시작해 볼까?
474679635	강도 몇 놈 잡아볼까?
993005470	어차피 좀 걷고 싶었어.
379630895	무슨 일인지 확인해 볼까?
1544431828	몸 푸는 중이야.
1274084592	이 마을도 좋은 시절 다 갔군.
516373232	꼭 이런 일에 끌어들였어야 했나.
2037770180	인적이 드문 곳이군.
993530816	빨리 끝내면 안 될까?
1124133034	이놈들을 없애버리자.
747776312	어서 가자고.
1428504587	시간 없어.
291071232	빨리 끝내.
630512329	근데 우리가 이 짓을 왜 해야 한다고?
1177344540	뭘 기다리고 있는 거지?
467933390	이 녀석들은 문제가 뭔데?
1099076121	아주 분주한 곳이야.
739796969	더러운 회사 놈들이 지천에 깔려있어.
2047148498	저 집으로 들어가야 해.
789707676	누구 결혼식이지?
635220013	저택이 크군. 시장이 돈 좀 만지나 봐.
704853240	약속이 있어서 말이야.
1666980653	곧 간다, 프랭크. 기다리고 있어.
742499356	여기서 당장 나가야 해.
985938258	아무래도 결혼식이 취소된 것 같군.
1453580619	벌집을 제대로 쑤셔놨군.
329331270	이러면 나가린데...
1858843361	어쩌다 이런 일에 휘말린 거지?
641998699	공사 규모가 엄청나네.
243436559	다리가 저절로 무너질 일은 없겠어.
1936998677	아침 바람이 차군.
1375638535	다리보다 다이너마이트가 먼저야.
1172384232	저걸 날려 버리자.
230030366	다이너마이트를 써.
936949971	작전대로 하자.
515495816	엄청나게 쌀쌀하네.
1881502695	인부 녀석들 허투루 하는 법이 없군.
99620324	익숙한 일상일 뿐.
1593794439	진정해...
747007217	그래... 가고 있어.
623161210	그래, 그래...
1754712091	그래... 거기서 보도록 하지.
453889635	휴우... 알겠어.
891088826	난 노예 상인이 싫어.
761592845	휴우, 정말 아슬아슬했어.
1883357226	아직 끝난 게 아냐.
1222595714	모두 집결시켜야 해.
2131439120	루이지애나... 가는 길은 항상 즐겁지.
644137467	짐승 같은 놈들. 철창에 가두다니.
1760990193	이번 달에만 습격을 세 번이나 받았어.
2103844227	저 보트는 누가 뭐래도 이제 끝이야.
1546414395	뉴올리언스로 가는 배야.
1323253740	미로 같은 곳이군.
1954104332	난 늪이 정말 싫어. 뱀이 너무 많거든.
2125316927	저게 퀸즈 네스트라 이거지?
1873306400	이런 곳은 마구 파괴해도 괜찮을 것 같아.
320729088	복수의 순간이다.
639574754	프랭크가 기다리고 있어.
17341483	시작하자.
1457233154	이제 멀지 않았어.
939553804	9번 부두야.
1160144569	여기군.
1849250951	따라갈게.
1084314963	먼저 가.
38890875	따라가고 있어.
646380282	아직 여기 있어.
814187223	흐으, 제길.
2097128479	여기서 볼일은 끝났어.
945881814	이 시궁창을 빠져나가자.
1308614410	기차를 타야지.
1395768645	상처가 충분히 아물었어.
94463975	내가 아는 춤인지 모르겠어.
927997024	사막 한복판의 저택이라... 그럴듯해.
1207572231	여긴 도대체 얼마나 큰 거야?
1012801585	화려한 파티로군.
130628810	그나마 음악이 있어서 다행이야.
2145520679	안녕하세요, 숙녀분?
1679434983	레이디 퍼스트.
1245111996	이제 마무리하자.
660598120	옛날 생각나네.
79087461	작전을 기억하자.
819050101	해낼 수 있어.
2082524293	꽤나 오래 버틴 수배자야.
1201075925	아직 여기야.
1007641158	점점 무거워지네.
1398205759	어디로 가지?
1084713273	휴우... 점점 무거워지네.
366416837	어지러워.
961612964	어디로 가야 하지?
1716606398	아직 여기 있어.
46796772	문제없어.
348080409	출발하자고.
1463433715	음...
1947234583	시작할까?
359168339	물론이지.
1970577313	가고 있어.
210468291	자, 보자...
757603325	좋아.
1397053866	자, 어서.
1628140975	간다.
236156250	그렇다면 좋아.
534957763	지금이 마지막 기회야.
820981711	서둘러.
453091592	좋아, 가자.
865856085	침착하게 해.
1001736202	가는 중이야.
1675502821	별거 아니야.
1646528506	물론 그렇겠지.
302820134	오래 걸리진 않을 거야.
1336117382	거기서 만나.
1028665284	진정해...
809797818	그래... 가고 있어.
100993454	그래, 그래...
950427914	그래... 거기서 보도록 하지.
1910269486	휴우... 알겠어.
1505125651	그래.
1347635512	시작하지.
1804177769	끝났어.
416747010	간다.
1574564980	알겠어.
621720614	그래, 알겠다.
2111796213	알았어.
1898671880	곧 가지.
261146506	물론이지.
664999495	가고 있어.
323985734	가는 중이야.
1362306772	걱정 마.
612305708	간다.
1256591016	좋아.
830503360	가고 있어.
841264473	가자.
26643327	... 걱정 마.
690976930	그래... 간다.
1500806084	그래... 알겠어.
415349483	별거... 아냐.
1218396589	휴... 가고 있어.
1684779458	... 가는 중이야.
878301274	... 저쪽으로?
922675365	... 가고 있어.
1646207786	... 가자.
1327747076	... 그래.
1193489465	... 좋아.
283904925	내가 이 덩치를 쓰러뜨릴 수 있을까?
578978790	상황을 유리하게 만들 방법을 쓰자.
1443281338	별로 승산이 없는데.
1784029869	상대할 수 있을지 모르겠군.
132051168	우위를 점할 방법이 있다면 좋겠군.
2103062647	분명 아플 거야.
679004122	좋은 생각이 아니야.
2118672222	날붙이가 필요해.
654609927	아플 거야.
193124918	문제가 있어.
1951951475	어림없어.
1040542484	할 수 없어.
1212670789	어림도 없다.
815786097	됐어.
597644029	할 수 없어.
1121747942	아니... 안 할 거야.
1759580039	꿈도 꾸지 마.
1474564838	거절하지.
1193315723	싫어.
20813606	안 할 거야.
1700970087	어림없어.
1088388479	그럴 순 없지.
467533225	이건 아니지.
475580370	가능하면 했겠지.
974636322	다른 길이 있을 거야.
53913246	여긴 아니야.
2046820839	다른 길을 찾아야 해.
1416110515	뭔가 방법을 찾아내야 해.
1914418523	길이 보여? 그래, 나도 모르겠어.
1703474809	다른 길을 찾아.
635750800	길을 찾아야 해.
463103813	방법을 알아내.
2027039691	여긴 아니야.
1910746496	거긴 갈 수 없어.
280999993	방법을 알아내.
876138614	그렇게는 안 돼.
1093061697	이 다리로는 안 돼.
1066237585	할 수 없어.
402493269	좋은 생각이 아니야.
1802966524	들어가면 곤란해질걸.
1659756891	위험을 감수할 순 없지.
63281099	아냐. 좋은 생각이 아니야.
500667948	들어가면 곤란해질걸.
71468931	위험을 감수할 순 없지.
323623352	멍청한 생각이야.
1883920775	들어가면 곤란해질걸.
817346445	위험을 감수할 순 없지.
881566038	좋은 생각이 아니야.
604523048	들어가면 곤란해질걸.
1792437484	위험을 감수할 순 없지.
2116837790	잠겼군.
1837487067	잠겼어.
2015071187	꿈쩍도 안 해.
1437013312	잠겼군.
1250017866	잠겼어.
1054072321	꿈쩍도 안 해.
1309577002	잠겼군.
35102170	잠겼어.
796124026	꿈쩍도 안 해.
971393166	잠겼군.
989622067	잠겼어.
1033602514	꿈쩍도 안 해.
41221304	계속 이렇게 하자고.
462327909	다음은 뭐지?
1261748791	됐어, 이제 어쩌지?
800926452	그래, 다음은 뭐지?
1473004386	이제 어쩌지?
1522124348	됐어, 이제 어쩌지?
901976455	다 끝났어.
251608329	자, 됐어.
384724828	쉽군.
1524272934	수백 번도 더 해봤어.
646510477	아주 좋아.
872253968	내 할 일은 끝났어.
1781309283	자, 끝났어.
1088558381	음, 쉬웠어.
812437	아주 좋아.
1972930152	끝냈어.
2033983444	끝났어.
163097087	자, 끝났어.
645853118	아주 좋아.
1075145662	자, 됐어.
1528963876	골칫거리 하나 덜었군.
1028732958	개인적인 감정은 없어.
375455705	잘 가라.
328017432	한 놈 잡았고.
563001922	끝났어.
1346151110	이런. 그러려고 한 건 아닌데.
1422626252	어... 손이 미끄러진 것 같군.
779073806	미안. 그럴 의도는 아니었는데.
1626437522	한 놈 잡았고.
1984845537	끝났어.
1616063596	잘 가시게.
1960974127	푹 자라고.
1268855220	미안하게 됐군...
1513384622	좋은 꿈 꾸거라.
356057065	고마워할 필요는 없어.
1251611740	잘 자라.
88759912	나도 좀 잤으면 좋겠군.
1484062296	그래, 누워있어.
1394391503	잘 자라고, 친구.
519568595	잘 자라.
948580916	운 좋은 녀석이군.
501760234	잘 자라.
1242430893	기다려야 해.
835468655	시간이 더 필요해.
1578354577	아직 준비되지 않았어.
959588794	기다려야 해.
525877062	아직.
1616610365	잠깐.
100079556	아직.
614173586	기다려야 해.
709893101	아직.
326281473	다 떨어졌네.
1093504512	젠장, 다 썼어.
1280697934	탄약이 필요해.
246588544	...!
826668293	...!
624676962	살짝 긁힌 거야...
232691997	...
685597918	이렇게 끝나다니...
974235383	젠장...
1223085854	이런...
766900796	...!
964164248	...!
1553956889	...!
606670317	...!
734594854	...!
1200867636	...!
959558316	으으... 뭐지?
1924571502	이봐... 그만 좀 하지.
1394466478	젠장... 더 조심해야지.
692637500	으... 대체 왜 그러는 건데?
1663752225	으음... 5분만 더.
860086797	제길... 요즘 잠이 부족해.
1457452677	... 그만둬.
1180405532	... 대체 왜 이래?
1108105971	젠장... 인과응보로군.
1117469463	끙... 알겠으니 그만둬.
1285378192	...! 왜 그러는 건데?
211873821	...! 아, 좀!
42150134	...! 이러는 이유를 모르겠어.
1030316095	...! 왜 그러는 건데?
2053256962	...! 아, 좀!
1802379518	허... 신기하네...
679122831	왜 그러는데... 
1524744942	당신이 그런 거야?
364562200	그러지 마. 
147418805	뉴올리언스로 가...
1062063506	또야?
852077701	이번 일은 망치면 안 돼...
1353908759	내일 도착할 거야...
1490229119	늪이 분명해...
1548925223	제발 뱀만 없어라...
945499977	쓸모없는 놈...
903206135	내가 다 망쳤어...
1878525430	역부족이었어...
2042234342	매력적이군... 
27184514	저 여자 좀 봐...
396048766	괜찮은데...
1744219520	15년...
1165328381	고지가 코앞이야...
945725228	한 번만 맞히면...
374780929	...
1840045774	들자...
2083867793	엄청 무겁군...
2030410164	...
1587572169	... 헛...
2066804657	... 자... 가만히.
1850275561	...
2022753248	... 들었다.
1075402183	... 좋아.
278499109	...!
1605667164	...! 휴우.
1201647993	 ...! 됐어.
181221205	...!
1575616967	휴... 됐어.
407709187	하... 여기군.
929477417	...!
391849287	... 이러면 되겠지.
2078338082	... 이거면 충분해.
1882658310	자, 편히 있어.
1031059096	미안하게 됐군.
927424575	가만히 있어.
977093193	움직이면 안 돼, 알겠지?
701922350	버텨야 할 텐데.
1348029465	여기로 통해서... 그렇지.
669292182	얌전히 있어.
1632304374	움직이지 마.
1420400526	미안하게 됐군.
1432536475	가만히 있어.
1107923919	...!
241881455	...!
1081206873	...!
710425053	...!
644774491	...!
1983471431	...! 후우!
1574642676	...
1970645401	...
263552902	...
264699258	...!
788265076	...!
660055	조금만 더...!
1876989918	금방 끝내줄게.
2019227577	칼이면 충분해.
823057789	어... 날을 갈아야겠군.
1534900751	빠르게 끝내주지.
1987268729	간단하지.
375491663	잘 갈아뒀지.
1815836624	...!
256976524	...!
1179149669	...!
1617564281	피를 볼 필요는 없지.
470405903	친근하게 다가가야지.
1667889064	강냉이 몇 개만 털겠어.
1297460134	덤벼.
8101826	내가 처리할 수 있어.
1638381450	그래... 덤벼보라고.
1027386037	강냉이 몇 개만 날려주지.
1684299276	내가 처리하지.
11090850	...!
93383867	...!
1218256967	...!
1827539573	고전적인 수법이지.
1197929841	몇 초면 돼.
391053769	동전은 아주 많아.
1872951674	몇 초만 기다려.
1329940543	어차피 동전은 널렸어.
16695866	고전적인 수법이지.
238770571	몇 초면 돼.
1164756988	...
373131161	앞면 아니면 뒷면?
1656692260	거스름돈 필요해?
905661029	...핫! 
2033885432	좋아, 어디 보자.
1634624341	어서.
1131305725	지금이야.
122763103	목표 포착.
1387574570	보고 배워.
2064314191	그만 살고픈 사람?
1563062188	목표 포착.
323137475	열다섯 보...
163359774	...!
491462446	...!
146180398	...!
1868152664	받아라!
92628352	젠장, 칼을 잃어버렸어.
1075056735	잠깐, 칼 어디 있지?
1875045070	잠깐, 내 칼은 어디에?
149673680	제길, 칼이 어디 갔지?!
1670477715	내 망할 칼 어디 있냐고?!
1475413389	가져가야지.
436412582	찾았다.
680207015	영업 재개다.
423187940	내가 가져가도록 하지.
1598203157	찾았다.
713192556	충분히 챙겼어.
1095701913	이걸로 충분해.
790304065	일단은 됐어.
1542551767	가득 찼어.
1728615546	충분해.
141777261	가득 찼어.
1961288980	쌍권총이 제맛이지.
209314907	신구의 조화를 보여주지.
1734663517	신구의 조화를 보여주지.
1601511426	특별히 널 위해 준비했어.
1170826886	소란스러워지겠네.
383585592	불꽃놀이를 시작하자.
450925631	준비됐어.
1694294799	지옥을 보여주지.
1638641825	쓰러뜨려주지.
1537478334	깨끗이 끝냈어.
404133895	순식간에 해결.
1766256345	지옥으로 가는 편도 티켓이다.
1798818976	이거면 끝이야.
152069517	지옥에나 떨어져라.
481181933	식은 죽 먹기군.
2021715783	잘 가시게, 친구들.
1508336640	크으, 역시 난 대단해.
2007900503	누가 장의사 좀 불러줘.
1167027459	별거 아니군.
544386625	멀쩡하게 남은 놈이 없지.
1089710076	장의사 좀 불러.
1125857872	탄환이 부족해.
1028935016	거의 다 떨어졌어.
485884660	탄환이 부족해.
1673210728	총알이 거의 없어.
1096727267	마지막 한 발.
1832393025	탄환이 없어!
1336983391	방금이 마지막이었어.
269754127	탄환이 없어!
1671670101	다 썼어.
678374609	고마워, 닥터.
458272832	고맙군, 닥터.
1469526499	잘했어, 닥터.
892801088	고맙군.
670181504	고마워.
60683985	...!
165290364	...! 뭐야, 이거?
757608313	...! 맙소사!
1238517265	...! 젠장... 어지럽군.
433631093	...! 제길... 속이...
1947860619	...! 멍청이!
1532062464	...! 그만해!
727765430	...! 이런, 빌어먹을!
