English	英语
1338644381	......
371660986	......
688195992	该死......
932781562	啊，我的头......
972218380	混蛋......
1012093422	操......
2118501084	哎哟......
1280192471	嗯......
1058198236	等等......
948638488	那是什么？
228804694	有情况......
411415460	什么......
1804890977	什么玩意儿？
339207583	嘿......
265332219	嘿......
762277086	这是......？
485877238	啥......？
293359311	嗯......
1977323497	妈的......
199002846	嘿，小猫咪!
1416300991	好可爱的小猫啊
857912160	哈哈！嘿！你从哪来的呀？
374894964	呵呵，你在捉老鼠吗？
1263997528	再见！
1618029230	嘿，可爱的小东西。
347391952	提高警惕，伙计。
374362895	......混蛋！
1363047458	......王八蛋！
1837451806	......我弄死你！
899539864	......
1717331720	......
1848495565	......
355263	有点奇怪......
572337523	这是怎么了......
1678551242	他他......有趣......
669722541	脑袋里都是声音......
1088944525	低语，低语......
575947287	我听......我得听......
1081668711	我感觉......我感觉什么？
255379235	噢，我很好......
1780171729	我什么都看得到......
865340050	有其他人......
2114252320	你在叫我......
1739950006	无法......清楚地......思考......
970530121	准备就绪......
1990924790	我喜欢射击。
173874431	可以考虑一下这个。
514051360	我最喜欢的枪。
2114724882	我是神枪手。
1693543904	好的。
621466269	正在路上。
395130607	好吧好吧。
2086469756	噢是。
1126065376	嗯哼。
1014077501	是的。
4669331	听命。
125386091	我，我会做的。
223116063	好吧。
1633893094	好吧。
1394521700	呃......
978400363	去哪......怎么做......
1514278460	我......不知道......
1630470438	不......不，不......
474477598	没有......看不见......
1527924702	像这样，对吗？
331184548	我弄好了......
1019536617	是的，好了......
1804804893	就像这样......
553336583	嗯......看不清楚......
247509035	那......只要......
1335854027	嗯......别动了......
595857117	稳点......稳点......
211229847	呵呵，太模糊了......
2076339938	......该死......得瞄准.........
1761851682	......
1289504933	......
277788678	......
1916272956	......
918804873	等等，发生了什么？
1881186048	啊......真是奇怪啊......
376662267	欸......我怎么在这啊？
1211220986	啊......妈的怎么了？
1199038039	好吧各位，把他们给逼出来！
518026805	他们在上面！散开！
1898094041	散开，别让他们跑掉！
1575738238	抓住他们了！别放过任何一个角落！
2071674638	找到他们，干掉他们！
376068026	你躲不掉的！分开找！
383108075	啊，我们会找到你的！快找到他。
1921492934	他们在上面！好好找，仔细点！
1328362070	这儿有几个破坏份子。找到他们。
545284583	哈哈，他们以为自己能躲起来！找到他们了！
48904288	继续找！我们得找到他们！
1798579868	他们一定就在这附近！
348703373	有人发现什么吗？
1121870051	妈的，别让他们跑了！
811355573	他妈的，他们在哪儿？！
397387891	这些家伙藏得真好。
1532330939	没有意外了！
1057091679	他们要跑了！
1153486387	卑鄙的混蛋！
918493334	我们得把他们逼出来！
353296650	我知道他们在这儿。继续找。
1678232480	找到了重重有赏。
2007782796	算了吧。他们走了。
226071153	他妈的。他们走远了。
510437143	我们跟丢了。停止搜索。
1267757058	算了吧，弟兄们。他们跑了。
38581959	丢，就是这样！回家找妈妈去吧！
2137233224	我们把他们赶跑了! 一会儿谁去喝酒?
1796723215	哎，真是浪费时间。回去工作吧，大伙儿们。
69819261	这太浪费时间了！我们还有活儿要干！
532563646	干得好，大伙儿们。回头请大家喝酒。
701720112	他们不会回来了。干得漂亮。
1229798196	我能帮你吗？
265145808	啊，美女！
151156413	也许我有你需要的。
1147139047	是的，我肯定能帮你。
401522734	呵呵，看看你。
2098559409	我整天都在这儿，亲爱的。
1569930905	当然，呵呵。什么都行。
1140830397	我洗耳恭听，亲爱的。
1992129411	呵，没问题，小姐。
1922177762	是啊，我在听呢。
1501127913	你声音真好听。
188142470	我在听，我在听。
246909605	你说了算，美女。
1096150178	我跟你聊一天都不烦。
2074637968	要不等会儿再见？
664485248	只要你需要，我就在这里。
1756322071	哦，呃，好吧。
975894420	嗯嗯。
800228592	待会儿再来，好吗？
672260910	呃，你怎么这样。
1063834239	先生？
1420353473	我吗，先生？
902343973	是的，老板？
419371526	你是说我吗，老板？
451014280	当然，先生。
1336846001	明白了，老板。
1756795149	一定的，先生。
261576546	当然，老板。
1632132435	好的，老板。
2078739230	谢谢您，先生。
1368608955	我会记住你的话的，先生。
203942177	天啊，这混蛋......
1861639196	好啊！
95519092	太好了！
2116896335	我来了，宝贝。
134928667	呵呵，带路吧。
222904239	你走狗屎运了。
1026426598	看你美的！
32302898	这混蛋，走桃花儿运了。
1379183603	好吧，你俩快活去吧。
49296558	抱歉，我得回去了。
1864937448	我们以后再做，好吗？
1440704666	靠，我得回去了。
923917538	对不起，亲爱的，现在不行。
1170637228	我想喝酒。
1380049750	抽根烟。
2089629584	哎，真累呀。
1274377328	一切都很安静。
2139068928	这儿没事。
1035857604	这班岗快结束了。
281865792	再过几个小时。
1800636415	靠......好痒啊。
1054532974	站岗真无聊。
796253773	我想要一双新鞋。
730230978	......
1627161931	......
1886324641	......
294420295	......
114550277	......
1732367680	......
257901154	......
1290743375	......
1668449216	......
1804882496	......
1997425982	干杯！
852731918	嘿！干了！
74058018	干了！
2045905136	干杯！
465001388	弗兰克心情不错。
851257826	我们什么时候出去？
1165259692	大安很聪明。
964683128	我要我的那份。
1292661900	真是个鬼地方。
622156910	不要相信这些人......
3907678	呲......阔佬。
772754227	今天是大喜日子。
1290974421	市长挂了，哼。
1145374930	杀手还在逍遥法外。
1671442724	该死的雨。
563897637	......！大农场。
655177414	我他妈快冻死了......
575942559	哈......外面真冷......
514845570	我得睁大眼睛。
528123082	弗兰克生气了。
419430509	那夜狂风骤雨。
1977711254	这些该死的陌生人。
1865261316	这个月第三次了。
484932874	哈哈哈，我喜欢这个妹子。
412330529	干自己的活儿。
1056024684	我喜欢这座城市。
1857647037	该死的蜜蜂。
1804579623	河口静悄悄的。
1323469637	我他妈湿透了......
255514242	有情况。
1237389301	不喜欢新的。
65254281	热死了。
930410374	穷乡僻壤。
1453006084	我们要搞定他们。
1923428619	该死，真热。
890210459	双薪，呵呵。
644889805	谁需要弗兰克。
876716575	这就是生活。
2046013742	像美好的过去一样。
1360798310	哎，怎么样了？
836523643	很好。
996293235	嘿。
284118184	嗨。
1128227625	没事吧？
1615413794	嗯，没事。
1962349460	有什么情况吗？
1357936223	才不是。
194070151	有烟吗？
1945845408	抱歉，没有。
286076374	等会儿来喝两杯？
1337645239	好。
1170253809	有麻烦吗？
1083689884	没有。没事了。
1781665487	等会儿来打牌？
1227709986	嘿，好啊。
1656795185	感觉怎么样？
895928074	......别提了。
227260824	我们什么时候出去？
1911675148	不晓得。马上吧。
1120661080	嘿，威士忌呢？
1999341414	昨天喝光了。
1923127956	这次他们派了护卫。
1893526892	呵，然并卵。
903666081	你看见大安了吗？
2104919964	她在高地上。
815716627	镇上有人找麻烦吗？
1766370551	哈，你开玩笑吧！
494514657	你感觉如何？
953372556	在这鬼地方又熬了一天。
1870370654	怎么样了？
390910119	婚礼都准备好了。
2127926880	你看到新娘的裙子了吗？
981894021	今天是她大喜的日子啊。
148601268	你看到什么了吗？
780151102	现在还不行。保持警惕。
649828033	有杀手的踪迹吗？
1878894272	我不会放他们过来的。
2047179372	大农场，哈？
475254796	我见过更大的呢。
284886531	又该下雨了吧？
934623264	你是纸糊的吧？
1784400669	你在外面感觉如何？
791360492	感觉我要感冒了。
444852758	你听说福莱格斯通的事了吗？
1362910743	是啊。他妈的乡巴佬。
2000504381	你觉得他是一个人吗？
264087932	不确定，所以招子放亮点。
986757467	你看到那家伙了吗？
821083640	是啊。该死的赏金猎人。
2124300031	你知道怎么回事吗？
1956349303	我的钱都花在沼泽女巫身上了。
1552781195	你觉得这是真的吗？真的有鬼吗？
214174165	我想都不敢想。
1207288509	你觉得把那妹子搞来如何？
1210674820	老板会把你老二砍了。
1788691191	怎么花这么久？
1617630769	我们有些掉队的。
463046317	你有命令吗？
142183412	好。都在上面。
1736614022	值班结束后去趟龙穴吗？
1816157124	呵呵，带我一个。
809606388	你听说沼泽女巫的事了吗？
1748943522	你相信那些鬼话？
1032767443	巴克斯特的船员怎么了？
74853611	上次遇到了麻烦。
892812748	好奇那艘船上有什么？
269995650	不是我们这级别能知道的。
1683253584	弗兰克咋了？
1084552811	他在沉思什么。
233433875	新来的人怎么样？
1307966936	弗兰克说他们会成麻烦的。
1487915946	你听说过新奥尔良吗？
1601427539	我最近听说了各种事。
692845507	你觉得他们会过来吗？
286779195	德维特确实是这么想的。
113362329	弗兰克不是在开玩笑。
1951702357	我们会抓到他们。
178772890	你和有钱人在一起会紧张吧？
1209879289	闭嘴。
943622691	真不敢相信我们会得到双倍的报酬。
74774866	是啊。弗兰克要错过了。
554084832	你觉得他们会来吗？
1189233292	弗兰克说会的。
2018112649	让我想起了过去美好的日子。
1534366620	是啊。还是很他妈热啊。
1060227886	显然是那位新娘开的枪......
1496535863	妈的，今天可是他们结婚的日子，我们必须找到她。
921839085	我认为欧哈拉小姐没那个勇气......
996816712	她一定藏在某个地方，注意观察！
936095408	看到什么可疑目标了吗？
201725294	没有，还是没找到新娘。哈哈。
117582150	那个婊子，真的是她开枪杀了市长？
1251047427	是的，继续找！她一定就藏在某个地方。
540585923	她还穿着婚纱，应该不太难找。
1353914458	没找到，继续找。
1028405653	她在市长办公室里用一支老式霰弹枪杀了他。
1611919943	她还挺漂亮的，杀了她有点可惜。
1854882121	欧哈拉小姐仍然在逃！注意观察。
1234296461	她真的朝希金斯开了枪啊？哇哦......
7834109	红发，穿着沾有血迹的婚纱......
467478339	一旦发现符合条件的目标，格杀勿论。
966422218	我们必须找到她。希金斯已经死了。
1495710882	她要为此付出代价。
2109723010	我告诉你，不会有好结果的。
1509985887	是的，我听说过。
2068299874	留给专业人士吧。
935803957	与我的想法一致。
1861227825	别告诉任何人，好吗？
913637605	另一个呢？
856588734	从长远来看，这不重要。
315666041	听一会儿。
566457308	当然，但是现在呢？
1884479842	别担心，我以前见过。
1713338976	我不确定我听懂了。
713366497	不敢相信我错过了。
